Date,ALB,AMCR,APD,AVY,BLL,CE,CF,CTVA,DD,DOW,ECL,EMN,FCX,FMC,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,VMC,WRK,XLB
7/6/2001,8.2388,,29.2434,30.5665,2.5063,,,,,,16.088,13.2154,3.2526,11.3436,17.3664,19.8638,,,38.1013,7.9674,14.4935,7.021,9.45,16.3563,14.4268,16.3647,39.8561,,14.5478
7/9/2001,8.149,,29.5834,30.8795,2.4829,,,,,,16.3141,13.273,3.3526,11.3436,17.7553,20.2653,,,37.0638,8.0085,14.5571,7.1582,9.7436,16.6975,14.3879,16.6245,39.7732,,14.6808
7/10/2001,8.3249,,29.8318,30.7445,2.5021,,,,,,16.1526,13.0137,3.6091,11.4215,17.672,20.1872,,,38.1478,7.8934,14.9385,7.111,9.8141,16.4732,14.5823,16.7805,39.487,,14.5212
7/11/2001,8.1752,,29.6945,31.0084,2.5314,,,,,,16.3544,12.9561,3.7186,11.342,17.915,20.6278,,,38.1787,8.0989,15.3278,7.08,9.9786,16.5332,14.4229,16.8993,38.9672,,14.5677
7/12/2001,8.063,,30.5052,30.9347,2.5974,,,,,,16.6128,13.1894,3.7217,11.4944,18.0539,21.191,,,38.6356,8.839,15.2563,7.3794,10.0197,16.947,14.7728,17.1294,39.1706,,14.8804
7/13/2001,7.9357,,30.5641,31.1189,2.6155,,,,,,16.4796,13.0512,3.7186,11.3221,18.0678,21.5535,,,38.171,9.0527,14.9861,7.5535,10.0725,16.7291,14.8856,17.0403,39.3966,,14.8937
7/16/2001,7.8272,,30.3222,30.9531,2.6203,,,,,,16.4392,12.9014,3.6529,11.1547,18.0747,21.3193,,,35.6934,8.7978,14.7001,7.4266,10.3251,16.5111,14.8389,16.9512,39.1782,,14.6542
7/17/2001,7.8123,,30.9955,31.3337,2.6102,,,,,,16.3585,12.9878,3.8312,11.2028,18.1302,21.7487,,,35.3062,9.0034,14.7795,7.4399,10.56,16.5364,14.9984,17.0329,38.9446,,14.5943
7/18/2001,7.8198,,31.1263,31.2109,2.6134,,,,,,16.2091,13.0483,3.9344,11.1298,18.9149,22.3063,,,35.1127,8.987,15.7172,7.7718,10.7832,16.9281,15.0878,16.8918,39.1556,,14.9535
7/19/2001,7.8647,,31.3747,31.6406,2.6198,,,,,,15.9628,13.3191,3.9875,11.2889,19.4426,22.2952,,,35.6005,9.061,15.6933,7.5786,10.7832,17.2629,15.2356,16.9512,39.1932,,14.9868
7/20/2001,7.8235,,28.8904,31.1311,2.6251,,,,,,15.9023,13.2615,3.9563,11.2392,19.4426,22.1669,,,35.7708,9.1843,15.8681,7.3898,11.1591,17.2282,15.2706,16.9661,38.8015,,14.887
7/23/2001,7.6701,,27.7528,30.5971,2.6288,,,,,,15.9144,12.8928,3.7592,11.0205,19.5259,22.0387,,,35.074,9.0445,15.6536,6.9325,11.3353,16.8744,15.01,16.7211,38.003,,14.5943
7/24/2001,7.7075,,27.184,29.922,2.6209,,,,,,15.6399,12.4636,3.7217,10.6725,19.5398,21.2301,,,33.2932,8.691,16.4005,6.8175,10.6892,16.3785,14.7262,16.4241,36.5793,,14.1553
7/25/2001,7.73,,27.5109,31.4564,2.6193,,,,,,15.9346,12.7631,3.6935,11.0321,19.4357,21.8658,,,32.7125,9.2418,15.9238,6.9841,11.3588,17.0418,15.5778,16.632,36.8957,,14.4546
7/26/2001,7.8534,,27.1317,31.3705,2.5889,,,,,,16.0072,12.9331,3.6591,11.105,19.401,22.1837,,,32.8363,9.1267,15.0974,7.0535,11.2178,16.9944,15.5311,16.58,35.8788,,14.3748
7/27/2001,7.7113,,26.9944,31.346,2.6043,,,,,,15.8538,12.5414,3.7842,10.9542,19.3315,21.7766,,,33.2157,9.0527,15.4391,7.1066,11.071,17.0608,15.6089,16.5874,36.0897,,14.4147
7/30/2001,7.7337,,26.6283,31.168,2.6091,,,,,,15.9467,12.3714,3.2838,11.037,19.8106,21.9996,,,33.2777,9.1678,14.867,7.1243,11.5878,16.8523,15.6478,16.7062,36.2554,,14.3149
7/31/2001,7.7674,,26.6937,31.4626,2.6326,,,,,,16.1647,12.6393,3.3652,11.0254,20.2273,22.7246,,,34.1294,9.2912,14.859,7.0638,11.5996,17.3577,16.0211,16.9958,36.9484,,14.6342
8/1/2001,8.0068,,26.7787,31.3337,2.6544,,,,,,16.0315,12.6105,3.4402,10.9293,20.2273,22.5573,,,34.0829,9.5707,14.9861,7.1552,11.3118,17.2566,15.7528,17.1888,36.6622,,14.5677
8/2/2001,7.8011,,26.9683,31.4687,2.6587,,,,,,16.1001,12.7027,3.4058,10.863,20.7689,22.7469,,,34.0674,9.8338,14.9623,7.0771,11.5584,17.5251,15.9355,17.1517,36.6095,,14.4679
8/3/2001,7.6626,,27.1906,31.4871,2.6629,,,,,,16.1243,12.7574,3.4152,10.8398,20.387,22.7023,,,34.1448,9.9325,14.9146,7.1685,11.67,17.5061,16.0989,17.0923,36.4362,,14.4347
8/6/2001,7.6215,,27.4129,31.1864,2.5814,,,,,,16.0274,12.6162,3.4308,10.5697,20.4911,22.6186,,,32.9525,9.7352,15.0259,7.0948,11.6877,17.4367,16.0016,16.58,36.0445,,14.4546
8/7/2001,7.5391,,27.6744,31.1066,2.5692,,,,,,16.0759,12.4895,3.434,10.5631,20.8175,22.2952,,,33.2932,9.9407,14.8034,7.0992,11.5702,17.4651,15.9666,16.5429,36.3082,,14.3482
8/8/2001,7.4381,,27.3082,30.6463,2.5825,,,,,,15.9911,12.1899,3.4308,10.2996,20.4634,22.139,,,33.448,9.7845,15.2086,7.0372,11.5115,17.2503,15.7489,16.4463,36.0746,,14.2218
8/9/2001,7.6701,,27.0664,30.2903,2.5431,,,,,,15.8659,12.115,3.4684,10.1388,20.1787,21.9104,,,33.2932,9.9325,16.2893,6.9384,11.5996,17.1803,15.7839,16.3869,36.165,,14.0954
8/10/2001,7.816,,27.5175,30.548,2.5766,,,,,,16.0315,12.2764,3.4121,10.3145,20.0537,22.206,,,33.8429,9.8256,15.9317,6.99,11.6054,17.3585,15.6828,16.5726,36.9786,,14.4546
8/13/2001,7.7823,,27.5109,30.3516,2.598,,,,,,16.1041,12.1554,3.4465,10.3907,20.2412,22.2227,,,33.5642,9.801,16.6469,7.1051,11.7112,17.4349,15.815,16.7656,36.8128,,14.5012
8/14/2001,7.6476,,27.5567,30.6217,2.6698,,,,,,16.1001,12.1669,3.4809,10.4404,20.2481,22.6409,,,34.0906,9.6201,16.2416,7.2157,12.0401,17.4731,15.8305,16.9141,36.8128,,14.4347
8/15/2001,7.8048,,27.1317,30.6401,2.6251,,,,,,16.1849,12.0546,3.4996,10.5564,20.5397,22.7134,,,33.5487,9.579,16.7343,7.0653,12.0107,17.2598,15.9822,16.7285,36.4739,,14.5145
8/16/2001,7.8048,,26.8571,30.8242,2.6528,,,,,,16.2979,11.9566,3.5278,10.5117,21.7063,23.1428,,,33.7422,9.7023,16.7978,7.0771,12.0107,17.2153,15.8966,16.7359,37.1217,,14.3549
8/17/2001,7.7861,,27.0337,30.9961,2.6757,,,,,,16.4432,11.971,3.6873,10.4438,21.5952,22.97,,,33.208,9.5378,17.068,7.1198,11.7581,16.9511,16.0833,16.7879,36.504,,14.4413
8/20/2001,7.7861,,26.9225,31.5976,2.6757,,,,,,16.3181,11.971,3.6873,10.4438,21.5952,22.97,,,33.208,9.6612,17.068,7.1198,11.7581,16.9511,15.9433,16.7879,36.5793,,14.4413
8/21/2001,7.9021,,27.0402,31.7633,2.6613,,,,,,16.5119,11.9365,3.7592,10.457,21.6299,22.8863,,,32.0776,9.4967,16.8058,7.1818,11.394,16.8428,15.8655,17.0032,36.7601,,14.5212
8/22/2001,7.8272,,27.2233,31.616,2.7215,,,,,,16.5926,11.8155,3.6842,10.4404,21.7549,22.719,,,31.6904,9.5625,16.925,7.1862,11.394,17.0211,16.0211,16.9921,36.3496,,14.4879
8/23/2001,7.831,,27.3998,31.3767,2.7455,,,,,,16.6895,11.8184,3.7749,10.4272,21.5744,22.9435,,,31.4891,9.4556,17.0283,7.2659,11.2178,17.0338,15.8344,16.7828,36.5691,,14.601
8/24/2001,7.9769,,27.7855,32.0641,2.7694,,,,,,16.9196,11.9221,3.9156,10.4736,21.4216,23.1567,,,32.1085,9.8585,17.2428,7.4871,11.1826,17.4381,15.9628,16.9024,37.4243,,14.8005
8/27/2001,8.0817,,28.1908,32.058,2.8334,,,,,,16.7218,11.7982,3.8593,10.641,21.3174,23.3587,,,31.3575,9.6858,17.0759,7.4163,11.2296,17.4604,15.8733,16.9771,37.114,,14.8271
8/28/2001,7.9021,,27.9424,31.8186,2.7854,,,,,,16.3867,11.5073,3.8781,10.6045,21.1716,23.0613,,,30.8852,9.8914,16.631,7.3765,11.2178,17.2121,15.71,16.9323,36.5236,,14.6874
8/29/2001,7.7487,,27.6678,31.9966,2.8238,,,,,,16.3706,11.3028,3.8749,10.462,21.005,22.8649,,,30.6684,9.9901,16.6389,7.2201,11.1532,16.9765,15.605,16.9547,36.3571,,14.5012
8/30/2001,7.7823,,27.4913,31.3276,2.8318,,,,,,16.1647,10.9658,3.8249,10.2316,20.9911,22.5002,,,31.2356,9.4967,16.5753,7.0771,10.6657,16.8301,15.5583,16.865,36.1755,,14.448
8/31/2001,7.9096,,27.7201,31.7388,2.812,,,,,,16.1808,11.1732,3.8718,10.3559,20.9355,22.5226,,,30.6917,9.7105,16.48,7.1685,10.7949,17.228,15.6244,16.9248,36.3344,,14.5744
9/4/2001,7.8272,,27.8509,31.6153,2.977,,,,,,16.1324,11.3114,3.7686,10.4404,20.9355,23.0613,,,30.9171,9.9572,16.1463,7.3175,10.9241,17.5145,15.57,17.2536,37.394,,14.5744
9/5/2001,7.7075,,27.8182,31.819,3.0587,,,,,,16.092,11.4382,3.8312,10.399,20.9078,22.994,,,32.1137,9.8421,16.4487,7.2467,11.1003,17.4667,15.6439,17.3507,37.7648,,14.7606
9/6/2001,7.4643,,27.4717,31.1029,3.1122,,,,,,15.9669,11.3057,3.7592,10.278,20.8036,22.8537,,,32.8207,9.4803,16.0826,7.0726,10.9887,17.2566,15.3056,17.814,36.9626,,14.3948
9/7/2001,7.3521,,27.001,30.8683,3.0155,,,,,,15.7852,10.9744,3.778,10.1073,20.4842,21.6698,,,31.8572,9.2254,16.5441,6.7629,10.7362,16.5118,14.9245,17.0518,35.6382,,13.9424
9/10/2001,7.2772,,26.6349,30.7325,2.9914,,,,,,15.6843,10.7901,3.7436,9.8737,20.2273,21.2321,,,31.8806,8.8225,16.8306,6.3351,10.6599,16.1966,14.8739,17.1266,35.2976,,13.6697
9/17/2001,6.8844,,24.5035,28.831,2.9295,,,,,,14.1825,9.9202,3.5372,8.8827,19.8731,19.0214,,,30.3032,8.3045,17.7298,5.605,9.8376,14.3567,13.859,16.0281,33.2921,,12.6586
9/18/2001,6.7186,,24.5297,29.0286,2.938,,,,,,13.9717,9.8356,3.5966,8.9324,19.5537,19.2458,,,30.7694,8.1565,17.7776,5.8041,9.82,14.3248,13.7657,16.6259,32.8834,,12.6387
9/19/2001,6.7487,,23.7452,28.4359,2.9963,,,,,,13.5139,9.6605,3.6372,8.5943,18.8871,19.156,,,30.6995,8.1401,18.1436,5.4575,9.4558,14.2039,13.6296,16.7305,31.7633,,12.4391
9/20/2001,6.5377,,22.9149,27.7444,2.9247,,,,,,12.5616,9.0886,3.6967,8.1237,18.7552,18.2358,,,28.7104,7.8112,19.019,5.0888,9.0154,13.3476,13.0346,15.9684,30.2724,,11.9668
9/21/2001,6.6206,,21.9604,27.4049,2.8868,,,,,,12.5494,8.826,3.7405,7.7889,17.7206,18.1573,,,27.9722,7.3589,17.7219,5.2422,8.8803,12.9592,12.8596,15.2809,28.8723,,11.8117
9/24/2001,6.9447,,23.7256,28.4606,2.9055,,,,,,13.7813,9.4242,3.5872,8.069,18.0261,18.8194,,,28.9046,6.5778,17.1887,5.3248,9.3795,13.6882,13.3652,15.2435,30.5448,,12.3739
9/25/2001,6.9447,,23.8694,29.1397,2.9055,,,,,,13.8218,9.4242,3.5872,8.069,18.0261,18.8194,,,28.9046,7.0794,17.1887,5.3248,9.3795,13.6882,13.509,15.2435,30.2951,,12.3739
9/26/2001,6.6922,,24.1178,28.1951,2.953,,,,,,13.7084,9.9143,3.3589,8.1419,18.927,18.7689,,,28.7492,6.9889,18.5972,5.5047,9.0917,13.529,13.5207,15.8339,30.5751,,12.3069
9/27/2001,6.8957,,24.5493,27.9667,3.2281,,,,,,14.2959,10.2178,3.2995,8.0789,19.0039,18.9933,,,29.6428,7.2849,18.8201,5.6514,9.1328,13.7041,13.6413,16.0655,31.4682,,12.4408
9/28/2001,7.1218,,25.3578,29.2076,3.1992,,,,,,14.7214,10.5912,3.4371,8.1187,19.3391,19.5488,,,30.3887,7.4001,18.7803,5.8826,9.0741,14.5636,14.1895,16.6035,32.6942,,12.849
10/1/2001,6.9032,,25.2526,29.1705,3.1298,,,,,,14.1217,10.3666,3.2932,8.0358,19.2274,19.2121,,,29.6972,7.3014,19.7591,6.0648,8.798,14.4967,14.1701,16.6633,32.2477,,12.8892
10/2/2001,7.1029,,25.3578,29.8064,3.1324,,,,,,14.5796,10.6759,3.3214,8.0806,19.5067,19.3692,,,29.8992,7.2767,19.5363,6.2308,8.6923,14.6845,14.069,16.6857,32.6563,,12.9427
10/3/2001,7.069,,25.3118,30.43,3.2339,,,,,,14.381,10.6525,3.3214,8.2281,17.8934,19.4927,,,30.6917,7.8112,18.3665,6.5879,9.1622,15.0761,14.5784,17.3358,34.2078,,13.1033
10/4/2001,6.5792,,25.2066,30.4361,3.1431,,,,,,14.1014,10.5912,3.215,8.2131,17.7677,19.3636,,,31.5076,7.9345,18.3506,6.5108,9.632,14.9647,14.6173,16.7903,34.6165,,12.8758
10/5/2001,7.0539,,25.2657,30.6028,3.1239,,,,,,14.6403,10.5416,3.2682,8.2264,18.7175,20.2558,,,31.2356,7.9756,19.0986,6.0367,9.9257,15.1207,14.7301,16.9995,34.6997,,13.1033
10/8/2001,7.0502,,24.6019,30.1028,3.0438,,,,,,14.1825,10.4337,3.0899,8.1203,18.3753,19.6386,,,30.2022,7.9181,18.8917,5.4114,9.6379,14.7418,14.3606,16.8202,34.011,,12.8289
10/9/2001,7.231,,24.6742,30.1089,3.0384,,,,,,14.2311,10.5008,3.0274,8.0739,18.6058,19.8125,,,30.4353,7.6961,18.1994,5.6662,9.679,14.9615,14.9712,16.9846,34.5559,,12.9494
10/10/2001,7.476,,25.6535,30.609,3.0929,,,,,,14.6971,10.6175,3.1056,8.3441,18.962,20.6542,,,31.1968,7.7207,17.3479,5.8307,10.1606,15.3753,15.5467,17.6422,35.29,,13.3041
10/11/2001,7.8113,,26.4423,31.214,3.0817,,,,,,15.0861,11.061,2.9711,8.5794,19.0667,21.4341,,,32.4245,8.0578,16.8704,5.9626,10.5306,16.1329,15.85,17.9709,36.0469,,13.7391
10/12/2001,7.6832,,26.0479,30.9547,3.0128,,,,,,14.77,11.1252,3.1243,8.5114,18.8712,21.2658,,,32.6653,7.8934,17.5866,5.8307,10.3427,15.8019,15.8733,18.1951,36.0393,,13.5182
10/15/2001,7.8076,,25.7653,30.8683,3.0454,,,,,,14.693,11.0552,3.1369,8.364,18.7175,21.1535,,,32.2846,8.4032,17.2365,5.764,10.4543,15.7287,15.8228,17.9261,35.0857,,13.5249
10/16/2001,7.7925,,25.5549,30.7572,3.1597,,,,,,14.7173,11.0872,3.3714,8.3772,18.8083,21.0974,,,32.9761,8.5512,17.4354,5.9196,10.5718,15.8624,15.7994,18.1578,35.0479,,13.6387
10/17/2001,7.5287,,24.8911,30.8868,3.1447,,,,,,14.1541,10.6642,3.215,8.1369,18.8013,20.3792,,,33.015,8.6087,18.2073,6.0218,10.3427,15.6459,15.5933,18.1578,34.9798,,13.3777
10/18/2001,7.4647,,24.7859,29.9855,3.1661,,,,,,14.1176,10.5767,3.1775,8.0391,18.9689,20.3456,,,32.7508,8.5101,17.6901,5.7047,10.3662,15.4517,15.5195,18.083,34.6468,,13.3576
10/19/2001,7.5513,,24.201,29.436,3.2654,,,,,,13.9839,10.3228,3.1275,7.9729,19.4928,20.1379,,,33.217,8.2634,17.4354,5.7951,10.3251,15.4135,15.5583,18.1578,34.1624,,13.1903
10/22/2001,7.7397,,25.6535,30.0534,3.3263,,,,,,14.1419,10.3257,3.1306,8.2049,19.5766,20.6093,,,33.6832,8.4689,16.7829,6.1967,10.5365,16.012,15.8655,18.494,35.0403,,13.4981
10/23/2001,7.8,,25.7784,30.041,3.306,,,,,,14.3526,10.2528,3.2838,8.1767,19.4648,20.8057,,,31.5542,8.4032,16.8227,6.3523,10.284,15.9801,15.8461,18.5687,32.6942,,13.6721
10/24/2001,7.6908,,25.9822,30.5967,3.3386,,,,,,14.4256,9.8939,3.362,7.9977,19.0807,20.7664,,,31.9349,8.4278,16.9022,6.3152,10.3016,15.9165,16.0289,18.6808,32.3688,,13.632
10/25/2001,7.6493,,26.324,30.1275,3.3423,,,,,,14.5269,9.9406,3.3933,8.0375,19.5556,20.974,,,31.3056,8.4689,17.1967,6.2915,10.56,16.1871,16.1144,19.1292,32.2704,,13.6052
10/26/2001,7.5739,,26.9549,29.8435,3.486,,,,,,14.689,10.0515,3.3151,8.1883,19.6534,21.1816,,,31.9039,8.7156,16.942,6.4501,10.6599,16.3112,16.2544,19.1889,32.6034,,13.8394
10/29/2001,7.6493,,26.5277,29.294,3.3856,,,,,,14.3567,9.9464,3.1713,8.0143,19.6953,20.7832,,,31.4843,8.839,17.2365,6.3389,10.3075,15.8687,15.8772,18.3446,32.0055,,13.5048
10/30/2001,7.5551,,26.2451,29.0718,3.3242,,,,,,14.3324,9.9289,3.1963,7.7773,19.6115,20.5083,,,30.785,8.765,18.3187,6.1848,10.4014,15.4931,15.7022,18.0681,31.5741,,13.4045
10/31/2001,7.5137,,26.3174,28.584,3.2868,,,,,,14.2554,10.0106,3.4715,7.8651,19.9118,20.0874,,,31.0181,8.839,18.462,6.1196,10.3956,15.544,15.57,18.2026,31.4606,,13.197
11/1/2001,7.7209,,26.9681,29.5471,3.4086,,,,,,14.4418,10.2761,3.484,8.0723,20.254,20.3119,,,31.3133,8.8801,18.6529,6.1241,10.5071,15.9133,16.13,19.2001,31.2411,,13.4848
11/2/2001,7.6832,,27.6057,30.1522,3.4139,,,,,,14.5026,10.4745,3.4684,8.2165,20.1982,20.6542,,,31.461,8.7732,18.9872,6.29,10.4895,16.3781,16.1961,18.9822,31.5741,,13.6922
11/5/2001,7.8,,27.5334,30.714,3.4727,,,,,,14.4256,10.527,3.4652,8.1866,20.4496,20.7888,,,32.7119,8.9623,18.8678,6.4634,10.607,16.4131,16.4372,18.9597,32.7699,,13.7458
11/6/2001,7.9131,,28.0395,31.5536,3.5095,,,,,,14.8024,10.8392,3.4996,8.3888,20.701,20.9515,,,32.0903,9.4721,18.8598,6.4234,10.5718,16.7855,16.8416,19.5458,32.9439,,14.0335
11/7/2001,7.8566,,27.6254,31.603,3.564,,,,,,14.843,10.8947,3.5309,8.3971,20.5753,21.0189,,,32.2147,8.9787,18.9792,6.37,10.3368,16.7569,17.1177,19.869,33.6175,,14.0268
11/8/2001,7.7737,,27.8751,31.9117,3.5389,,,,,,14.7984,10.8801,3.606,8.3855,20.5823,21.0918,,,32.7741,8.9623,18.1198,6.4501,9.7495,16.6093,16.9932,19.3429,33.4888,,14.0402
11/9/2001,7.834,,28.0329,31.8561,3.5725,,,,,,14.9443,10.8334,3.7592,8.4518,20.6032,21.0694,,,32.1447,8.8472,18.5336,6.6145,9.8376,16.7248,16.8532,19.0949,32.9515,,14.0804
11/12/2001,7.8566,,27.6188,31.4918,3.5122,,,,,,14.5674,10.6496,3.681,8.2977,20.5334,20.8281,,,32.642,8.7074,18.5415,6.416,9.7965,16.3814,16.7016,19.0498,33.0877,,13.8863
11/13/2001,7.9621,,28.2695,32.4488,3.4935,,,,,,14.8916,10.9851,3.534,8.5264,20.701,21.2658,,,33.4734,8.8801,17.706,6.6027,10.0902,16.9494,17.0516,19.1701,34.064,,14.2611
11/14/2001,8.0751,,28.8019,32.9427,3.4609,,,,,,15.0091,10.9851,3.7905,8.533,21.2667,21.9054,,,34.9109,8.9294,16.1542,6.9124,10.1254,17.2543,17.2654,19.914,33.9656,,14.4953
11/15/2001,8.1429,,29.262,33.5353,3.4449,,,,,,15.4224,10.9705,3.7248,8.5164,21.3715,22.2533,,,34.67,9.3076,16.0587,6.9124,10.1195,17.3794,17.316,19.9817,34.2154,,14.5555
11/16/2001,8.2183,,29.308,33.3625,3.4721,,,,,,15.4751,11.204,3.6154,8.5943,21.3086,22.489,,,34.5768,9.1267,15.7563,6.8042,10.1841,17.3537,17.3432,20.0192,34.45,,14.6291
11/19/2001,8.2145,,29.8272,33.6464,3.5464,,,,,,15.8114,11.5278,3.6873,8.702,21.5601,22.7695,,,34.7555,9.3323,15.3266,6.862,10.1606,17.6072,17.3704,21.0563,35.1614,,14.783
11/20/2001,8.2409,,30.0573,33.3995,3.5838,,,,,,15.6048,11.4578,3.6372,8.6573,21.4763,22.5731,,,34.1727,9.2912,15.3982,6.7568,10.0079,17.4917,17.351,20.673,34.8133,,14.7228
11/21/2001,8.2861,,29.7484,32.7821,3.6553,,,,,,15.1266,11.3032,3.6935,8.586,21.4693,22.1892,,,33.1782,9.2912,15.0879,6.9168,10.19,17.3056,17.1721,20.7632,34.5673,,14.6224
11/23/2001,8.3464,,30.1165,33.0414,3.7018,,,,,,15.39,11.2419,3.6341,8.7517,21.7207,22.5562,,,34.0095,9.4967,15.3107,7.3258,10.513,17.5655,17.491,21.0187,35.229,,14.9035
11/26/2001,8.4783,,30.2808,32.9365,3.7365,,,,,,15.3049,11.2156,3.6935,8.649,21.4832,22.6465,,,33.1004,9.7187,15.1595,7.1569,10.6246,17.4564,17.5376,21.0563,34.727,,14.7228
11/27/2001,8.4783,,30.0179,32.9488,3.6639,,,,,,15.2644,11.0872,3.8593,8.7534,21.2597,22.686,,,33.9785,9.6858,15.4937,7.3436,10.8948,17.3634,17.4988,20.5904,34.5521,,14.8366
11/28/2001,8.5122,,29.8338,32.776,3.6692,,,,,,15.0253,10.9618,3.9781,8.7716,21.3086,22.4037,,,34.1028,9.653,15.6767,7.271,10.4837,17.0393,17.3704,20.395,34.7802,,14.6894
11/29/2001,8.5386,,29.893,32.9859,3.7258,,,,,,14.9888,10.9384,3.9281,8.7136,21.2597,22.2287,,,33.222,9.8667,15.5335,7.1272,10.3897,17.1163,17.4949,20.5152,34.6281,,14.6827
11/30/2001,8.3916,,30.0507,33.3254,3.6675,,,,,,15.155,11.1952,4.1752,8.8744,21.4064,22.5562,,,33.1284,9.6612,15.6529,7.3317,10.2781,17.2543,17.8487,21.0337,35.1757,,14.87
12/3/2001,8.2899,,29.9719,33.702,3.5647,,,,,,14.7214,10.9414,4.1658,8.823,21.0851,22.3473,,,33.2142,9.6776,16.0667,7.0991,10.4014,17.02,17.7321,21.0413,35.1225,,14.5087
12/4/2001,8.3803,,30.6357,33.9505,3.5326,,,,,,15.0739,11.0756,4.3128,8.8992,21.2039,22.6409,,,32.9647,10.2779,15.7325,7.3821,10.3075,17.2061,17.8293,20.921,35.2898,,14.7897
12/5/2001,8.5424,,31.2798,34.7269,3.6819,,,,,,15.3657,11.2273,4.3941,9.2953,21.9651,23.3466,,,35.3188,11.1823,15.7484,7.9303,10.3133,17.7131,18.1793,21.0037,35.8222,,15.1244
12/6/2001,8.5273,,31.2075,34.5964,3.5449,,,,,,15.3981,11.0931,4.3566,9.3467,21.5531,23.2281,,,34.8979,11.1001,16.1622,7.8785,10.7362,17.5976,18.2376,20.9661,36.3546,,15.1578
12/7/2001,8.5386,,30.662,33.8511,3.6,,,,,,15.1752,10.5358,4.3159,9.3086,21.1201,22.8611,,,34.9992,10.8781,15.955,7.8044,10.7362,17.0842,16.4449,20.2823,36.5523,,14.8366
12/10/2001,8.467,,29.9456,33.497,3.6225,,,,,,15.0212,10.7459,4.097,9.123,20.9874,22.4376,,,35.272,10.8945,15.1979,7.674,10.4014,16.5387,14.8039,19.8013,36.1873,,14.5823
12/11/2001,8.874,,30.4714,33.9691,3.5722,,,,,,15.3414,11.0493,4.0626,9.1926,20.8966,22.4771,,,35.0772,11.3221,15.0624,7.6532,10.2722,16.7665,15.9278,20.0493,36.2405,,14.6961
12/12/2001,8.8363,,30.1822,33.7765,3.6086,,,,,,15.2239,11.0756,4.0626,9.1031,20.8197,22.5449,,,35.1551,11.6345,15.3732,7.5792,10.0079,16.4488,15.4145,19.9666,35.8983,,14.5823
12/13/2001,8.5672,,29.6432,33.6647,3.5749,,,,,,14.9524,10.9368,3.9031,8.9572,20.6731,22.1497,,,34.6095,11.3961,15.166,7.2724,9.9844,16.1408,15.1578,19.9441,35.7842,,14.2343
12/14/2001,8.7074,,29.4986,33.379,3.584,,,,,,14.8652,11.0638,3.9907,8.9804,20.7429,22.2457,,,34.2977,11.0179,15.7159,7.3391,10.1195,16.0124,15.045,20.1996,35.7462,,14.1874
12/17/2001,8.9462,,30.5963,34.1803,3.6905,,,,,,15.1093,11.1759,3.8218,9.0898,20.9944,22.5844,,,34.6328,11.3467,15.5884,7.3762,10.2017,16.2691,15.2123,20.5077,35.6549,,14.4284
12/18/2001,9.0788,,31.2864,35.2859,3.7617,,,,,,15.6177,11.601,4.1001,9.3384,21.3366,23.0248,,,35.3967,11.8401,16.0108,7.6014,10.0314,16.6831,15.5739,20.6279,35.4724,,14.8834
12/19/2001,8.8666,,30.9709,35.0933,3.7071,,,,,,15.8129,11.5125,3.9312,9.403,21.4902,22.6973,,,34.8979,11.2645,15.3413,7.5214,10.2311,16.5675,15.3678,20.7557,35.267,,14.6157
12/20/2001,8.8893,,31.3127,34.7517,3.7194,,,,,,15.9064,11.5066,4.1126,9.6102,21.2667,22.6465,,,34.9758,11.0179,15.5485,7.5021,10.1606,16.6221,15.5817,20.6204,35.305,,14.4752
12/21/2001,8.9613,,30.8263,34.6585,3.6851,,,,,,15.9512,11.4387,3.9093,9.6002,21.0492,22.1892,,,34.8823,10.985,15.5246,7.5925,10.466,16.2306,15.4339,20.4401,35.3507,,14.5657
12/24/2001,8.9992,,30.892,34.7517,3.7547,,,,,,16.1911,11.4918,3.975,9.6814,21.1404,22.4602,,,35.5838,11.1987,15.692,7.7259,10.4778,16.3269,15.4378,20.5829,36.0352,,14.4579
12/26/2001,9.1129,,30.8592,34.6461,3.8013,,,,,,16.126,11.5154,4.0501,9.9002,21.1895,22.4715,,,35.4201,11.1001,15.4369,7.6592,10.6833,16.3012,15.5117,20.8008,36.1416,,14.3502
12/27/2001,9.2076,,30.8855,34.7393,3.7826,,,,,,16.122,11.5095,4.0657,9.7776,21.0211,22.7256,,,35.9814,10.8945,15.3333,7.9223,10.6422,16.3012,15.7022,20.5227,36.2405,,14.4983
12/28/2001,9.147,,31.0038,34.907,3.7697,,,,,,16.3294,11.5125,4.0532,9.8356,20.9579,22.9627,,,35.9502,11.1001,15.1022,7.8435,10.8654,16.4071,15.7061,21.0112,36.4611,,14.6061
12/31/2001,9.0939,,30.9642,35.112,3.7842,,,,,,16.3701,11.5184,4.1877,9.8604,20.8526,22.782,,,36.3243,10.689,15.2297,7.8732,10.6599,16.5964,15.8733,20.6655,36.4611,,14.4242
1/2/2002,9.056,,31.0236,35.2983,3.7735,,,,,,16.3213,11.5125,4.1533,5.4804,20.7403,22.6691,,,36.301,10.7383,15.2138,7.6726,10.7186,16.4809,15.9005,20.3574,36.1721,,14.532
