Date,AAP,AMZN,APTV,AZO,BBY,BKNG,BWA,CCL,CMG,CPRI,DG,DHI,DLTR,DRI,EBAY,EXPE,F,FL,GM,GPC,GPS,GRMN,HAS,HBI,HD,HLT,HOG,HRB,JWN,KMX,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MAT,MCD,MGM,MHK,NCLH,NKE,NWL,ORLY,PHM,PVH,RCL,RL,ROST,SBUX,TGT,TIF,TJX,TPR,TSCO,UA,UAA,ULTA,VFC,WHR,WYNN,YUM,XLY
8/3/2010,51.5291,122.42,,206.83,26.964,230.67,21.3318,27.7131,151.24,,27.8477,9.587,21.65,27.885,8.9137,19.6636,9.1434,11.0431,,33.8774,13.9841,19.3377,33.2388,5.0027,23.2356,,22.6677,11.4042,25.6751,21.28,35.6504,14.06,15.1192,13.8066,10.085,17.6847,14.4228,29.4448,15.201,54.133,10.7817,49.72,,16.3819,13.4403,48.16,7.7221,50.4858,25.1874,69.8979,11.3934,10.7794,39.6155,35.6488,9.1507,29.37,15.7976,,4.6712,25.0472,16.3044,68.7451,62.2654,24.9883,27.788334
8/4/2010,52.2637,127.58,,205.76,27.1649,281.3,21.5412,28.1751,152.54,,28.5788,9.4785,21.6,27.971,8.969,20.9194,9.285,11.0513,,34.0552,14.3319,19.1203,34.124,5.1442,23.4561,,23.0402,11.2798,26.2262,21.43,35.7568,14.3465,15.3799,13.646,10.21,17.7444,14.8822,30.0261,15.6246,54.3174,10.5983,49.99,,16.5836,13.5306,47.75,7.6763,52.6067,25.5244,75.3269,11.6084,10.98,40.0196,35.8176,9.1775,31.1116,15.9367,,4.7512,24.622,16.6368,69.3672,62.5853,25.2057,28.254107
8/5/2010,52.7632,127.83,,205.85,27.1417,292.67,21.8484,28.0654,150.93,,28.0946,9.4242,21.375,27.852,8.9562,20.8764,9.1929,10.9369,,34.1171,14.5927,19.7594,34.0927,5.1907,23.448,,23.6774,10.987,25.7582,21.11,37.2071,14.5062,15.3075,13.7027,10.135,17.6847,15.1424,29.7818,15.8185,54.133,10.357,48.71,,16.597,13.5142,47.85,7.8412,52.2811,25.87,74.2869,11.106,10.98,41.0764,36.501,9.3693,30.6603,16.028,,4.6775,24.6121,16.5732,68.939,61.4556,25.6041,28.341988
8/6/2010,51.6662,128.32,,207.39,26.9717,295.25,21.881,27.901,151.6,,27.9521,9.587,21.015,27.647,9.1178,21.1689,9.2354,10.8226,,33.9934,14.4505,19.9241,33.936,5.1361,23.4235,,23.1726,10.8845,25.6374,20.8,36.9261,14.3961,15.2568,13.5894,10.105,17.2925,14.8822,29.6386,15.8329,55.1242,10.3377,51.89,,16.5746,13.4403,47.14,7.942,52.3798,25.3257,75.6089,11.0182,11.0454,40.6568,36.5685,9.298,30.8424,16.0599,,4.6588,24.5133,16.5301,68.6077,62.279,25.5739,28.148651
8/9/2010,52.1658,128.83,,207.27,27.4893,292.73,22.1091,27.5329,151.34,,28.161,10.0031,21.5,28.1825,9.3431,21.1001,9.2425,11.1003,,34.3955,14.6718,20.2996,34.2415,5.1968,23.4398,,23.3712,10.8186,26.5206,21.83,37.1008,14.7597,15.5175,13.9765,10.255,17.318,15.1271,30.0261,16.0411,56.0309,10.6852,52.96,,16.6105,13.6209,47.27,8.1069,53.0506,24.8331,76.2787,11.2727,11.1893,41.4572,37.4629,9.588,31.0641,16.4295,,4.735,24.4342,16.5137,69.5368,63.8033,25.7732,28.421083
8/10/2010,51.9601,130,,206.83,26.709,294.01,21.4388,26.8752,150.03,,27.8667,9.7951,21.3,27.9247,9.3144,21.2291,9.1504,10.406,,33.9934,14.4267,19.4958,34.2572,5.5021,23.0641,,22.8167,10.782,25.9997,21.54,36.7743,14.2032,15.1192,13.2399,10.07,16.9855,14.8362,29.3437,16.0411,55.9695,10.4921,50.86,,16.5634,13.7441,46.83,7.8687,52.5475,24.2974,74.754,11.1872,11.0759,41.1386,37.1338,9.5545,30.9532,16.2264,,4.7088,23.8211,16.4645,66.8546,62.3947,25.5921,28.175018
8/11/2010,50.8435,125.89,,204.56,25.7201,289.1,21.3131,25.7475,146.32,,27.0027,9.5328,21.125,26.662,9.0328,20.2743,8.7892,10.2345,,33.2046,14.1263,18.4219,33.3093,5.4415,22.6312,,21.6002,10.4014,25.343,20.93,36.2807,13.8396,14.5906,12.8716,9.79,16.8917,15.7089,28.2738,15.6533,54.9936,9.7875,48,,16.1533,13.2761,46.27,7.5389,49.5586,22.9063,72.066,10.9261,10.7532,40.4159,35.8429,9.3575,29.8529,15.5557,,4.5637,22.6938,15.9721,64.043,59.4947,24.8434,27.436806
8/12/2010,53.4978,126.56,,206.5,25.8282,299.6,21.1782,25.5439,146.23,,27.5344,9.2682,21.26,26.7479,9.1773,20.4463,8.6901,10.2263,,32.9185,14.1896,18.4482,33.2779,5.4799,22.5496,,21.2526,10.4161,25.2448,20.89,35.3087,13.9333,14.4096,12.6639,9.745,16.832,15.5023,28.3159,15.6318,55.3701,9.7199,46.45,,16.0278,13.1365,46.97,7.2733,50.0814,22.4656,71.7135,10.8866,10.666,40.2605,35.8091,9.3441,29.932,15.7519,,4.5613,22.7136,15.8183,63.122,59.3173,24.7529,27.331343
8/13/2010,53.1452,124.69,,207.86,25.6042,297.19,21.0897,25.4578,142.63,,27.3065,9.2955,21.16,26.2125,9.139,20.3689,8.6051,10.2181,,32.4855,13.9682,17.8223,33.513,5.3303,22.3046,,21.1615,10.3429,23.4405,20.82,34.1622,13.7129,14.2503,12.5883,9.69,16.7041,15.4104,28.2064,15.6103,55.2395,9.7392,45.26,,15.8171,13.1529,46.84,7.4198,48.5721,22.2064,70.8233,10.7571,10.4611,39.4834,35.2607,9.156,29.5362,15.6696,,4.4863,21.9324,15.6952,61.999,59.5425,24.6623,27.023758
8/16/2010,53.1844,126.07,,207,25.5347,294.52,21.2247,25.4265,144.97,,27.6103,9.241,21.01,26.5827,9.3728,20.4893,8.4918,10.2753,,32.6401,13.9366,17.684,33.5208,5.3363,22.3617,,21.4512,10.2916,22.7384,20.81,33.6154,13.7074,14.2503,12.4089,9.755,16.7979,15.418,28.4675,15.5887,55.1626,9.6041,45.11,,15.9247,13.1776,47.13,7.3099,47.7016,22.3792,70.3122,10.8405,10.3869,39.4135,35.1679,9.2612,29.4808,15.8251,,4.4337,22.3279,15.7157,62.3626,59.5629,24.7106,27.014975
8/17/2010,53.3803,128.86,,210.07,25.4188,303.57,21.7227,25.9276,147.87,,27.8762,9.5042,20.52,27.0851,9.5003,20.9194,8.6122,10.5612,,33.3051,13.9445,18.2374,34.3668,5.4779,23.1213,,21.9229,10.255,23.3952,21.07,34.4051,14.082,14.5327,12.5411,9.83,17.0452,15.7013,29.251,15.9334,56.2614,9.9323,46.08,,16.0704,13.038,47.8,7.5847,49.1923,23.3124,72.6741,10.8975,10.5941,39.5766,36.0791,9.353,29.9874,15.8434,,4.575,22.9806,15.9639,64.1723,61.1051,25.3687,27.454388
8/18/2010,54.0561,129.65,,212.4,25.6351,297.63,21.9089,25.9511,149.42,,27.9047,9.6404,20.91,27.4751,9.6661,20.4205,8.6405,10.7327,,33.7304,14.2133,18.3889,34.4608,5.5203,23.5705,,21.9891,10.1965,23.8859,21.63,35.6884,14.2032,14.6268,12.73,9.785,17.7273,16.1147,29.2679,16.0124,56.2845,9.8165,46.37,,16.1892,13.1365,48.08,7.658,49.6464,23.658,73.2734,11.1696,10.6835,40.5635,36.7119,9.4224,30.1299,16.0765,,4.7062,23.7716,15.9311,64.6167,61.3575,25.4592,27.709234
8/19/2010,54.1443,127.57,,211,25.2333,299.47,21.0665,25.2599,147.92,,27.5344,9.4679,21.93,27.1446,9.8329,20.2141,8.421,10.6102,,33.1505,13.9999,18.0595,33.6931,5.3626,23.0478,,21.0291,10.0427,23.5462,21.17,35.4758,14.2473,14.2648,12.1728,9.59,17.3948,15.8621,28.3148,15.6246,56.0693,9.5945,44.72,,15.9875,12.7671,47.47,7.4382,48.5407,22.3619,72.9032,11.0314,10.4829,40.4854,36.4588,9.3866,29.4175,16.0148,,4.5388,23.1783,15.5783,63.0251,59.0443,25.3023,27.173162
8/20/2010,54.7417,127.76,,213.07,25.1097,302.36,21.1828,24.9693,149.84,,27.9521,9.3227,22.31,27.2834,9.9339,20.3345,8.336,10.1201,,33.2201,13.6916,18.0793,33.2701,5.2939,23.0069,,20.8636,9.8597,23.9841,21.56,35.1721,14.082,14.1779,12.0595,9.535,17.5994,16.0534,28.3148,15.6031,56.1539,9.5752,44.74,,15.9695,12.5946,47.82,7.3649,48.7579,21.9904,73.1853,10.9283,10.4872,40.7197,36.5348,9.353,29.5362,16.184,,4.5975,23.0992,15.4962,62.6777,59.7745,25.5498,27.155586
8/23/2010,53.6252,126.6,,213.61,24.8934,299.82,20.8803,24.7573,149.56,,26.7273,9.0594,22.065,27.2504,9.8914,20.2485,8.2227,9.8751,,33.0268,13.5493,17.8618,33.0508,5.2271,22.7293,,20.5988,9.9988,23.5764,20.84,35.4151,13.6853,14.12,12.0123,9.405,17.2498,15.464,27.9521,15.4738,56.3536,9.3338,43.78,,15.9001,12.5125,47.1,7.2641,48.2248,21.6102,73.0707,11.0884,10.3259,40.6104,36.3238,9.2724,29.9241,16.2343,,4.5462,22.9311,15.447,62.7827,58.7373,25.3023,26.909512
8/24/2010,53.1452,124.53,,209.88,24.4762,291.8,20.2752,23.909,145.69,,26.6039,9.0504,22.175,26.7149,9.7214,19.5087,7.9624,9.6382,,32.9262,13.3279,17.4929,32.2752,5.0512,22.6884,,19.9284,9.7792,22.9347,20.68,35.0885,13.476,13.8086,12.1823,9.11,17.2413,14.997,26.999,15.2369,55.8772,8.9284,43.54,,15.6984,12.5864,47.17,7.1817,45.7371,20.6856,70.9908,10.8866,9.9509,40.2356,35.421,9.1202,29.5124,15.7291,,4.4488,22.7062,15.2788,60.7468,56.2262,25.1091,26.45253
8/25/2010,53.7329,126.85,,210.5,25.0943,294.9,20.2891,24.0739,147.61,,27.0122,9.4679,22.41,26.9992,9.8446,19.8625,8.0173,9.8261,,33.0268,13.407,18.0068,32.1342,5.0957,23.1376,,20.0112,9.8085,23.4934,20.82,36.1592,13.5917,14.0548,12.6072,8.995,17.6591,15.1501,27.1255,15.481,56.2384,9.0636,45.3,,15.7163,12.5782,47.33,7.4015,46.0036,21.0313,71.6958,11.1499,10.1864,40.2668,35.6151,9.1986,29.9637,15.5439,,4.5625,23.3168,15.3259,61.894,57.5227,25.5498,26.724958
8/26/2010,53.5566,124.86,,211.46,24.6693,285.79,20.1123,24.0032,148.48,,27.0596,9.2319,22.385,27.4355,9.6619,19.9056,7.911,9.8751,,32.787,13.3675,17.6312,31.6407,4.9541,23.1784,,19.8705,9.8597,22.7913,20.48,35.6656,13.4808,13.7651,12.3428,9.06,17.608,14.7061,26.9231,15.2082,56.2153,8.8223,44.71,,15.7746,12.4468,47.21,7.2,44.74,20.8844,67.9855,11.0072,10.1471,40.3371,35.4716,9.0799,29.0216,15.3313,,4.365,23.0102,15.0141,60.5372,55.8577,25.5739,26.540401
8/27/2010,54.4381,126.64,,214.65,24.6153,297.68,20.5219,24.7101,153.03,,26.6704,9.5042,22.895,28.09,9.8531,20.199,8.1872,9.9813,,33.1969,13.4623,17.8684,32.0715,4.9825,23.4725,,20.6898,9.9476,23.0102,20.85,35.8479,13.8356,14.1055,12.7205,9.29,17.9917,15.0046,27.581,15.2728,56.8531,9.0732,46.58,,15.8978,12.6849,47.61,7.484,46.4775,21.8521,68.9373,11.1784,10.2343,40.3996,34.3494,9.2075,29.2275,15.6902,,4.525,23.4453,15.1557,61.4065,57.55,25.5498,26.971033
8/30/2010,53.0473,123.79,,211.03,24.3062,289.68,20.1355,24.2231,148.84,,25.9962,9.3408,22.58,27.3562,9.8319,19.6209,8.0385,9.7036,,32.6479,13.3596,17.5588,31.4527,4.8429,22.8599,,20.2264,9.7866,21.8248,20.28,35.3467,13.381,13.8376,12.3995,9.215,17.446,14.6908,26.7038,14.9856,56.3152,8.7451,44.65,,15.7678,12.3802,46.93,7.374,45.0757,21.1868,66.5048,11.0489,10.2169,39.6656,33.6154,9.0441,28.3171,15.6079,,4.3688,23.2723,14.9362,60.4234,55.7895,25.1755,26.496469
8/31/2010,53.3509,124.83,,209.78,24.2521,291.48,20.3171,24.4902,150.83,,25.9298,9.3136,22.6363,27.2768,9.8744,19.7244,7.9925,9.5892,,32.4236,13.3517,17.5324,31.6172,4.8409,22.914,,20.1353,9.3913,21.9767,19.93,35.6429,13.0817,13.881,12.4183,9.3,17.2925,14.8592,26.9716,15.0717,56.563,8.6968,44.31,,15.6872,12.3637,47.27,7.3649,45.0954,21.2214,66.7516,10.9239,10.0207,39.9467,33.4382,8.8851,28.3725,15.5393,,4.4837,22.4466,14.4767,60.2528,55.0048,25.1755,26.531622
9/1/2010,54.3402,132.49,,214.09,25.2333,306.84,21.2852,25.8412,159.41,,26.6039,9.7221,22.975,28.242,10.2145,21.1309,8.2227,10.0711,,33.4753,13.6046,18.2308,32.6434,5.031,23.6141,,21.2029,9.4718,23.0406,20.78,36.7515,13.4531,14.5472,12.9755,9.665,18.111,15.4563,28.3401,15.2297,57.7088,8.9284,46.28,,16.1645,12.7426,48.87,7.7038,47.3067,22.7508,69.4837,11.2474,10.3259,40.79,34.7038,9.1538,29.7579,16.0537,,4.5925,22.0115,15.0264,63.3321,56.3422,25.7188,27.445589
9/2/2010,55.1335,135.21,,216.94,25.8514,311.28,21.7507,26.5559,164.19,,27.2495,9.9672,23.45,29.2337,10.2272,21.8988,8.2935,10.161,,33.8232,13.7785,18.2045,33.701,5.215,24.2236,,21.6333,9.201,24.8948,21.43,37.4425,14.2735,14.902,13.2022,9.75,18.7079,15.8544,29.2763,15.5528,58.0804,9.1794,48.09,,16.411,12.9568,49.65,7.887,49.6859,23.6839,70.4267,11.4895,10.7532,41.032,35.4801,9.2791,30.3278,16.3234,,4.655,21.9818,15.2357,62.7877,57.7752,26.4735,27.955309
9/3/2010,55.3784,138.79,,218.45,26.5545,313.85,22.5373,27.2314,163.51,,26.6134,10.176,23.015,29.4584,10.257,21.9247,8.5484,10.7164,,33.9779,13.9524,18.7118,34.0692,5.2534,24.586,,22.4526,9.7353,25.4343,21.7,37.6323,14.5285,15.2351,13.646,10.03,18.725,15.9769,29.8161,15.7539,58.1346,9.4979,48.84,,16.7012,13.2615,50.13,8.0519,50.446,24.427,71.4667,11.5776,10.932,41.2506,36.1129,9.3776,31.0908,16.6,,4.7938,26.0064,15.5044,64.3477,59.9178,26.7754,28.368353
9/7/2010,55.1237,137.22,,218.55,26.0291,311.55,22.1649,26.603,164.78,,26.5849,9.94,23.165,29.3394,10.0019,21.2603,8.3572,10.5775,,33.0422,13.6204,18.2967,33.8655,5.1422,24.1577,,21.9312,9.157,24.7884,21.28,37.2526,14.3511,15.0758,13.3533,9.775,18.3583,15.6783,29.3354,15.5241,58.6843,9.2373,46.54,,16.6494,13.2615,49.58,7.8412,49.8537,23.2087,70.6735,11.3531,10.8448,40.8602,35.5054,9.165,30.8206,16.76,,4.795,26.1053,15.3506,61.7315,59.1399,26.7331,27.911369
9/8/2010,55.398,139.14,,220.24,25.9132,328.77,21.6902,27.1529,166.05,,26.2811,9.9127,23.395,29.3328,10.444,21.7349,8.3572,10.6674,,32.9804,13.6283,18.3692,33.7088,5.1564,24.2566,,21.7574,9.5377,25.0772,22.28,37.1311,13.9243,15.1771,13.6366,9.86,18.3669,15.6324,29.7487,15.5744,58.9011,9.8647,46.47,,16.6764,13.311,50.26,7.8779,53.378,23.874,71.7223,11.3949,10.8056,40.9852,35.8598,9.2366,31.2259,17.0252,,4.87,26.4118,15.527,62.9421,60.334,26.872,28.113491
9/9/2010,54.8887,140.38,,217.26,25.9287,323.8,21.4947,27.632,162.82,,25.9488,9.9672,23.015,29.0155,10.3292,22.0368,8.3218,10.6347,,33.2771,13.7074,18.4416,33.7245,5.0997,24.2236,,21.9395,9.5747,25.0544,22.01,36.7894,13.9852,15.3437,13.7405,9.915,18.3924,15.7932,29.9511,15.8113,57.5772,9.913,47.8,,16.627,13.7805,50.16,7.9053,53.6643,25.1874,71.7928,11.3905,10.8274,41.1648,35.5644,9.2075,31.059,16.792,,4.95,26.0558,15.5228,61.5853,60.6206,26.4735,28.139864
9/10/2010,54.918,142.44,,217.9,26.1759,323.15,21.5878,27.7105,166.01,,26.0627,10.0398,23.27,29.584,10.2442,22.313,8.3501,10.6347,,33.3083,13.7311,18.3296,33.9516,5.1523,24.446,,22.0222,9.5747,25.2824,22.39,36.9489,14.0684,15.4885,13.7216,9.78,18.3498,15.9233,29.9511,15.8257,58.0727,9.9806,48.13,,16.5887,13.8628,50.12,8.0153,53.2003,25.317,71.8633,11.4785,11.0759,41.4302,35.8598,9.203,30.9557,16.8331,,4.9863,25.9174,15.6138,59.3591,61.1051,26.878,28.377144
9/13/2010,55.398,145.07,,216.75,26.7708,330.3,22.1929,28.1425,168.37,,26.0342,10.1851,23.44,30.0931,10.3292,22.8652,8.4918,11.0431,,33.9173,14.0769,19.6078,34.5392,5.1887,24.7014,,22.5829,9.5303,26.0651,23.11,36.8198,14.2679,15.6985,14.1064,9.965,18.5118,16.153,30.5162,15.8329,57.732,10.1736,49.12,,16.7979,14.0935,51.18,8.0794,55.4117,26.0342,73.4409,11.6502,11.2285,41.5317,36.7457,9.2299,31.814,16.984,,5.1137,27.3413,15.7586,58.1891,62.0126,27.4938,28.719885
9/14/2010,56.1815,145.75,,218.27,28.3778,334.77,22.0625,28.1897,168.52,,26.0152,10.067,23.685,30.1592,10.308,23.1585,8.4847,11.5005,,33.7143,14.6244,19.654,34.3903,5.1462,24.6849,,22.734,9.5081,26.8098,23.54,38.0651,14.6948,15.6765,13.9199,9.94,18.3583,16.6134,30.5331,15.6892,57.2443,9.9709,49.31,,16.9306,13.9287,51.08,8.0153,55.7769,25.9478,75.0008,11.8087,11.2416,41.969,36.9566,9.4515,32.3386,17.2538,,5.2763,28.2708,15.9612,58.7579,61.5008,27.4817,28.74625
9/15/2010,56.2305,145.45,,219.3,28.401,332.06,22.1929,27.9619,169.66,,26.0817,9.9672,24.03,30.1923,10.2825,23.0032,8.4068,11.5005,,33.9641,14.7034,19.5551,34.7507,5.217,24.6602,,23.8678,9.745,27.4177,23.78,38.0727,14.6504,15.8598,13.6838,9.985,18.3157,16.4983,30.3138,15.8975,57.8404,10.0964,48.49,,17.2208,13.9123,51.52,7.8504,55.7374,25.438,75.6442,11.9,11.2285,41.9768,37.0157,9.5209,32.9426,17.4412,,5.32,27.6973,16.137,59.1235,61.6032,27.7232,28.798981
9/16/2010,56.7986,148.13,,218.89,28.5246,332.38,22.1789,27.899,167.03,,26.2811,9.6222,24.08,29.7493,10.1592,23.8919,8.8105,11.5577,,33.8158,14.6876,19.5518,34.8055,5.1948,24.6684,,23.5284,9.6043,27.4633,23.48,38.4524,14.6615,15.7425,13.306,9.99,18.1707,16.6441,29.774,16.0698,57.9101,9.884,48.64,,17.2388,13.8299,51.66,7.5481,55.5597,25.5935,76.1377,11.8835,11.2198,42.133,37.6907,9.5791,32.9823,17.2446,,5.5088,27.7171,16.046,58.961,61.2825,27.6629,28.798981
9/17/2010,56.9553,148.325,,220.88,28.7043,334.95,22.1789,28.2132,168.31,,26.0342,9.6313,24.19,29.5708,10.2952,24.8152,8.8459,11.5332,,33.9485,14.9485,19.5288,35.017,5.2271,24.619,,23.4043,9.6117,27.4253,23.65,38.6498,14.8389,15.8378,13.2116,9.9087,17.9235,16.6863,30.0439,16.2206,57.5385,9.7296,48.95,,17.3782,13.7887,51.95,7.5572,57.3367,26.0256,77.2658,11.8659,11.1326,41.9612,38.1659,9.5836,33.0221,17.2309,,5.5213,27.8358,16.0212,60.5209,62.7154,27.6206,28.873915
9/20/2010,57.9446,151.3048,,220.14,29.6063,347.465,22.5187,29.1086,170.13,,26.395,10.0307,24.23,29.7692,10.478,24.8927,8.9026,11.8436,,34.5888,15.1461,20.3458,35.5497,5.2352,25.245,,23.5864,9.7969,27.6381,23.89,39.3256,15.1881,16.3437,14.2976,10.275,18.2986,16.9817,30.7018,16.5868,58.1501,10.4921,50.14,,17.6279,14.6206,52.66,7.9328,59.2519,27.0106,79.1607,12.0024,11.4596,42.6327,39.1841,9.6575,33.1651,17.6789,,5.6537,27.9149,16.3189,64.9001,64.7761,28.1217,29.429359
9/21/2010,57.21,150.73,,217.02,29.3977,341.02,22.649,29.5092,168.31,,26.3286,9.9672,24.065,29.1014,10.5163,24.7203,8.8884,11.6639,,34.6434,14.8536,19.8582,35.2521,5.1402,25.4591,,23.4622,9.5525,27.2961,24.12,39.1054,14.6781,16.3877,14.3637,10.315,18.4948,16.8743,30.415,16.4791,58.4598,10.357,51.15,,17.4749,14.4147,52.39,7.8046,58.3436,27.529,78.6054,11.8615,11.4073,42.2189,38.6665,9.6105,33.2049,17.6561,,5.635,28.785,16.2197,63.7546,63.275,28.0372,29.305925
9/22/2010,58.64,151.83,,222.1,29.5908,338.15,22.7188,29.1008,165.74,,26.2716,9.8855,24.13,28.7114,10.3462,24.5046,8.768,11.5659,,34.5029,14.7271,19.654,34.2807,4.9117,25.4344,,22.9491,9.5599,27.053,26.16,38.8168,14.5118,16.0944,13.9954,10.4,18.5544,16.882,29.7318,16.5294,58.1656,10.1929,49.31,,17.3895,14.2253,53.34,7.6855,57.4453,26.5872,77.4068,12.075,11.307,42.2423,38.658,9.7403,32.8869,17.368,,5.5,27.6281,16.1163,62.219,62.2173,28.0553,29.111956
9/23/2010,57.7085,152.85,,222.64,29.8458,337.2,22.2068,28.8651,166.66,,26.0627,9.6404,23.765,28.4866,10.308,24.4269,8.7184,11.8027,,34.2999,14.6323,19.9636,34.2493,4.7701,25.4015,,22.6098,9.434,26.8174,26.99,38.6574,14.534,16.0724,13.8727,10.13,18.3498,17.0968,29.1667,16.673,57.7862,9.8165,48.48,,17.4704,14.217,52.73,7.4931,56.3298,26.2329,75.8292,12.3017,11.0977,41.9846,37.9198,9.8858,32.5929,17.3589,,5.5488,27.3512,15.986,61.6421,59.3992,27.6629,28.96208
9/24/2010,58.4439,160.73,,225.73,30.5952,344.27,23.1238,29.682,173.19,,26.8033,9.9127,23.685,28.8304,10.5163,25.5745,8.8955,12.0723,,35.0416,14.8852,20.8202,34.7664,4.9481,26.0604,,23.5864,9.6784,27.7445,27.35,39.7204,15.0661,16.7177,14.3826,10.4,19.1684,17.4575,30.55,17.0607,58.1423,10.2991,51.92,,17.8978,14.7195,53.47,7.713,58.0376,27.6759,78.6671,12.4228,11.3942,42.9841,38.6156,10.0851,33.7294,17.6423,,5.615,28.607,16.3396,64.3152,61.5486,28.0734,29.711483
9/27/2010,58.2184,159.37,,225.74,30.4716,345.16,23.4403,29.8626,175.83,,27.7717,10.0217,24.4,28.6717,10.529,25.2725,8.8388,12.0396,,34.8308,14.7113,20.214,35.2756,4.9541,26.0274,,23.3547,9.434,28.0485,27.42,39.5914,14.9553,16.6297,14.5432,10.37,18.9893,17.4421,30.2969,16.7304,57.8791,10.8589,51.79,,17.7943,14.6371,52.99,7.9878,57.9784,27.218,78.438,12.2005,11.403,42.4687,38.9126,10.0358,33.8327,17.5326,,5.6525,28.3203,16.474,63.1452,59.4469,27.9949,29.517517
9/28/2010,58.2968,159.7,,228.2,31.0433,349.93,24.0733,30.114,176.67,,28.256,10.2214,24.575,28.837,10.5715,25.0309,8.8672,12.203,,35.2993,14.9485,20.214,35.4166,4.9825,26.2004,,23.694,9.471,29.1123,27.51,40.2292,15.1105,16.901,14.7415,10.085,19.1087,17.6263,30.6259,16.9889,57.7785,11.0423,52.79,,18.1385,14.8842,53.9,8.1069,58.2943,27.2871,80.2799,12.359,11.3986,42.578,39.9732,10.1231,34.7387,18.1041,,5.6837,29.0224,16.6911,64.1445,59.8018,28.0372,29.74675
9/29/2010,58.4929,158.99,,230.56,31.1901,348.13,24.0407,30.4596,176.03,,28.0376,10.1124,24.695,28.4668,10.6225,24.5132,8.7326,12.0559,,35.0729,14.8378,20.1876,35.2834,5.0249,26.2004,,23.5367,9.3896,28.5728,27.68,40.214,15.2934,16.8203,14.3921,10.28,18.9211,17.7798,30.2547,16.9099,57.6391,10.8396,52.37,,17.9788,14.7607,54.07,8.0061,58.5411,27.4167,79.4867,12.2511,11.2503,41.805,39.6338,10.0627,34.2778,17.9304,,5.6875,29.4871,16.718,65.607,59.0102,27.9406,29.535154
9/30/2010,57.5321,157.06,,228.91,31.5455,348.34,24.4922,29.9922,172,,27.7717,10.0943,24.38,28.2817,10.3717,24.3579,8.6688,11.8681,,34.8152,14.735,19.9966,34.8682,5.2292,26.0933,,23.6198,9.5895,28.2688,27.86,40.0014,14.8444,16.6884,14.5243,10.4,19.0064,17.7107,30.221,16.8453,57.6856,10.8879,53.3,,18.026,14.6701,53.2,8.0244,59.3901,27.2439,79.2838,12.031,11.1413,41.7269,39.8714,9.991,34.1427,18.1315,,5.63,28.874,16.7532,65.7776,59.2081,27.8077,29.455805
10/1/2010,57.5517,153.71,,228.83,31.6073,337.82,24.2874,30.1533,174.5,,27.6768,10.058,24.24,28.4205,10.3972,23.9092,8.683,12.0968,,34.784,14.6323,19.7528,34.9465,5.2615,26.2086,,23.7277,9.3229,28.2004,27.79,39.971,14.8666,16.879,14.7981,10.385,19.0575,17.7644,30.6006,16.953,58.003,10.8589,54,,18.0508,14.8183,53.36,7.9969,59.2223,27.6154,79.6809,12.1102,11.3114,41.7504,39.8544,9.9709,34.2698,17.9212,,5.6312,29.0224,16.7118,65.1601,59.4265,28.0613,29.49107
10/4/2010,56.6497,155.39,,230.63,31.2119,331.64,24.2362,29.9176,172.96,,27.4774,9.9672,24.115,28.4271,10.2357,23.4433,9.0938,12.1376,,34.6903,14.5453,19.5881,34.8995,5.2069,26.0851,,24.4337,9.1896,28.2384,27.73,39.7812,14.7557,16.8863,14.5054,10.21,18.9637,17.4652,30.9548,16.6945,58.0262,10.9651,53.21,,17.9675,14.7195,53.39,7.9145,59.7652,27.0279,80.5102,11.9848,11.2024,41.7113,39.4132,9.9731,34.095,17.6561,,5.605,28.0929,16.7097,64.957,61.7601,28.0251,29.429359
10/5/2010,57.5223,160.87,,233.33,31.7004,344.94,24.7994,31.3079,178.98,,27.7622,9.8401,24.5287,29.0948,10.4525,24.4183,9.2142,12.1539,,34.8855,14.7667,19.8912,35.8709,5.3849,26.1428,,26.6532,9.4118,28.702,27.77,39.9406,15.4154,17.3849,14.6093,10.475,19.3304,18.0483,31.891,17.2833,58.6998,11.3029,53.94,,18.2869,15.1396,54.06,7.8779,61.6113,28.3844,82.019,11.943,11.4466,42.3516,40.5078,10.0089,34.691,17.7978,,5.6387,28.3697,17.0799,67.4594,63.2613,28.2545,30.046513
10/6/2010,57.3066,155.4,,233,31.6539,332.69,24.2921,31.3786,174.82,,28.256,9.8129,24.625,29.0486,10.393,23.9006,9.3771,12.2928,,34.9167,14.7588,19.8319,35.8788,5.3201,26.1428,,25.7376,9.5599,28.5272,27.86,40.2975,15.2934,17.3189,14.5526,10.425,19.3304,18.1865,31.9332,16.8668,58.4985,11.2161,53.3,,18.2892,15.049,53.65,7.7679,61.1374,28.4795,80.8455,11.9562,11.3812,42.2189,40.2702,9.9754,34.5559,17.8526,,5.5563,27.9841,17.0199,66.5494,61.5281,28.5926,29.843727
