Date,AAL,ALK,ALLE,AME,AOS,ARNC,BA,CAT,CHRW,CMI,CPRT,CSX,CTAS,DAL,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLS,FTV,GD,GE,GWW,HII,HON,INFO,IR,ITW,JBHT,JCI,JEC,KSU,LHX,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,RHI,ROK,ROL,ROP,RSG,RTN,SNA,SWK,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WAB,WM,XYL,XLI
12/16/1999,,,,2.5467,2.3445,62.5342,26.0348,14.0276,6.4121,6.9071,2.3233,4.0261,23.9661,,13.9898,21.5114,10.5959,17.0069,10.6595,8.7597,1.7011,,38.6664,4.4201,,16.9742,26.4034,32.7399,,37.8548,,14.2997,21.5779,2.7576,16.0919,7.4118,1.8243,8.1327,12.5219,9.6395,13.8755,29.1689,,15.1989,13.7843,4.4975,23.1317,8.5436,19.2279,10.788,11.8533,1.0744,14.9329,5.8382,15.3433,16.42,18.1275,,28.4705,,7.6157,39.8613,17.69,19.3724,,7.884,6.6802,,19.209
12/17/1999,,,,2.5467,2.5149,63.9183,25.1296,13.3758,6.5368,6.7465,2.62,4.0192,24.4206,,13.5611,21.3689,10.0462,17.437,10.3309,8.3827,1.7376,,36.0694,4.2804,,16.6747,27.1635,32.7824,,39.0809,,14.2625,21.6409,2.7429,15.8593,7.3947,1.8965,8.3274,12.5219,9.6395,14.4625,29.6172,,14.9373,14.5584,4.5701,21.5736,8.1117,19.2279,10.6181,12.2714,1.0581,14.9857,5.752,15.0482,17.6784,18.1641,,28.6187,,7.7026,41.4932,16.94,19.0149,,8.7189,6.653,,19.7911
12/20/1999,,,,2.4818,2.5966,62.954,25.1952,13.4323,6.9088,6.6469,2.6875,3.9331,24.6191,,13.3779,21.084,10.9051,16.8463,10.4229,8.4473,1.7462,,36.358,4.3324,,16.6747,27.4121,33.0517,,34.7161,,14.0475,21.4121,2.6652,15.0664,7.4118,1.8374,8.1976,12.2938,9.5223,13.6375,29.0973,,14.5657,14.038,4.5701,21.7558,7.8588,18.4373,10.6683,11.9777,1.0534,14.7965,5.6659,15.2489,17.1408,17.634,,27.8854,,7.4106,42.6641,16.5,19.5073,,8.1544,6.5443,,19.1945
12/21/1999,,,,2.4896,2.5078,62.3806,25.3788,13.2091,7.0443,7.0581,2.8333,3.3302,26.0869,,13.1914,20.8543,10.5959,16.7574,10.3309,8.5264,1.7913,,36.0153,4.453,,15.9737,28.224,33.1368,,34.7529,,14.3169,21.3292,2.6253,15.7272,7.3191,1.8584,8.3684,12.2136,9.8676,13.3218,28.6427,,14.753,13.2574,4.6223,22.053,7.7395,16.8161,10.8845,11.9603,1.0364,15.1793,5.8064,15.2666,17.3363,18.091,,27.4486,,7.0629,42.9755,15.94,19.6659,,8.1829,6.6802,,19.465
12/22/1999,,,,2.3923,2.5516,62.7906,25.8314,12.9115,6.8583,7.3087,2.8333,3.3371,26.7086,,13.1324,20.6245,10.9051,16.5252,10.2302,8.8638,1.8197,,35.844,4.401,,16.6951,28.3099,32.5626,,33.1406,,14.1019,21.0407,2.7429,16.1924,7.2288,1.9461,8.3684,12.1397,9.7505,13.1502,28.7392,,14.8273,12.8476,4.6422,21.7222,7.8445,16.2779,10.9077,11.8981,1.0364,15.0429,5.7248,15.6383,16.9148,18.3164,,27.3004,,7.0629,41.7298,17.06,19.3927,,7.884,6.653,,19.3818
12/23/1999,,,,2.3676,2.5078,64.8921,27.0187,13.3371,6.9775,7.5496,2.9483,3.4669,26.3795,,13.1324,20.6796,11.3026,16.7918,10.2944,8.8513,1.8841,,36.0694,4.401,,17.4846,28.2417,33.7109,,33.7536,,14.5664,21.1037,2.7114,17.4453,7.2581,1.9745,8.8603,12.1767,9.9478,13.6375,28.9727,,15.2732,13.2964,4.825,21.8756,8.2763,16.9423,11.0274,12.1022,1.0236,16.1164,5.6659,15.4908,16.8782,18.2068,,28.4705,,7.2906,42.197,18,20.0874,,7.9457,6.7391,,19.6385
12/27/1999,,,,2.3521,2.5587,64.0208,27.1827,13.8222,7.2249,7.4597,3.4275,3.6242,26.8026,,13.4172,20.4223,11.0572,16.7402,10.5222,9.2283,1.9576,,37.8729,4.4201,,17.505,28.6004,33.4912,,33.3368,,14.7642,21.3093,2.7303,18.9677,7.2581,1.8794,8.3684,12.1397,9.9478,13.6707,29.1875,,15.4961,13.3355,4.7069,22.355,8.0378,18.1914,10.9308,12.0698,1.0236,16.1956,5.6931,15.4908,16.6094,17.9021,,28.6421,,7.301,43.4053,18,20.5731,,8.0073,6.6259,,19.8327
12/28/1999,,,,2.3676,2.522,66.0198,27.0974,14.1556,7.597,7.6203,3.5025,3.6897,27.1003,,13.7051,20.4774,11.2683,16.7402,10.4682,8.9492,1.9828,,38.2155,4.5736,,17.2702,28.1969,34.3772,,34.2134,,15.4809,21.9095,2.7639,18.7351,7.2898,2.0601,8.4743,12.0595,9.9848,13.3606,30.162,,15.401,13.42,4.779,23.2228,8.4839,18.6432,11.2474,12.2714,1.0236,16.4156,5.6387,15.3079,16.4933,18.3164,,29.2037,,7.454,42.9755,17.13,21.649,,7.9741,6.6802,,20.0408
12/29/1999,,,,2.4403,2.6037,67.0449,26.8941,13.8401,7.3152,7.6203,3.3442,3.5599,27.8839,,14.1044,20.5096,11.2683,16.5252,10.3864,8.9825,2.0224,,38.0983,4.6421,,17.505,28.0732,34.0228,,34.7897,,15.5898,21.926,2.7576,19.3272,7.4264,2.125,8.8808,12.2568,10.0588,13.8755,30.355,,15.624,13.5371,4.825,24.0617,8.8275,18.6034,11.3169,12.0847,1.0283,16.4992,6.2053,15.119,16.5727,18.2433,,29.4689,,7.5618,42.3527,17.13,21.4601,,7.9172,7.2735,,20.1934
12/30/1999,,,,2.4403,2.5895,66.0711,27.0581,13.6913,7.1798,7.6604,3.3908,3.5955,28.3383,,14.2063,20.6245,11.391,16.4535,10.4229,8.9305,2.0224,,37.422,4.6257,,17.8453,27.7935,34.0228,,34.7897,,15.5353,21.7997,2.8101,19.5667,7.6704,2.125,9.0106,12.5219,10.176,14.2576,30.0064,,16.0163,13.459,4.7665,24.033,8.8275,18.6034,11.2938,11.9927,1.0114,16.3628,6.4047,15.5321,16.7621,18.3957,,29.3714,,7.4853,42.3527,17,21.6287,,7.9172,7.6721,,20.235
12/31/1999,,,,2.4727,2.5895,68.0701,27.1827,14.0068,7.1798,7.76,3.625,3.6035,27.7533,,14.2688,20.8543,11.5137,16.4535,10.6054,9.1242,2.0252,,36.917,4.6585,,17.9508,27.7486,33.8881,,35.3659,,15.7848,22.4647,2.9068,20.6244,7.929,2.2733,9.1165,13.4899,9.9478,14.0527,30.4734,,16.0698,13.3355,4.6286,24.5987,9.1853,18.7695,11.0274,11.9155,1.0155,16.6356,6.4591,15.7938,16.2245,18.3591,,29.9096,,7.5948,42.9755,17.13,21.9221,,8.42,7.7853,,20.5403
1/3/2000,,,,2.465,2.567,66.3786,26.3627,14.4741,7.066,7.5994,3.25,3.553,27.2466,,14.1044,20.1649,10.9345,16.5051,10.4229,8.995,1.9125,,38.4951,4.5051,,16.6951,26.8969,32.5626,,34.7529,,15.1942,21.2411,2.8227,19.7677,7.7924,2.1478,8.8603,12.4849,9.7875,13.9475,29.3837,,15.7161,13.0948,4.544,23.4001,8.6342,18.7296,10.788,12.2888,1.0283,15.6457,6.4047,15.5321,16.42,17.5182,,29.2271,,7.4853,41.7672,17.13,21.079,,8.1544,7.8713,,20.0061
1/4/2000,,,,2.4572,2.5303,66.6862,26.3234,14.2865,6.8294,7.389,2.8442,3.4451,26.1862,,14.0813,19.7881,10.5665,16.3101,10.0666,8.8451,1.8025,,37.422,4.4201,,17.3996,25.821,31.6341,,34.1398,,14.8903,20.2834,2.6778,19.0696,7.746,2.0375,8.5187,12.9103,9.5223,13.5987,28.2162,,15.9212,13.1728,4.3351,22.4749,8.4982,18.6897,10.2088,11.8359,1.0195,14.9329,6.0059,15.4251,16.2245,17.1404,,28.7396,,7.4749,40.4468,16.5,20.2156,,8.0358,7.8396,,19.4581
1/5/2000,,,,2.4572,2.522,70.5304,28.1666,14.8253,6.7969,7.3986,2.8333,3.5174,26.6406,,14.555,19.903,10.4438,16.6485,10.0841,8.9034,1.8728,,39.0001,4.4886,,18.7165,25.7762,31.8964,,33.7168,,15.1225,20.5328,2.7051,18.673,7.8387,1.9745,8.4538,12.9843,9.5223,13.1114,29.6545,,16.1085,12.9321,4.5837,22.5612,8.6342,19.0219,10.0157,11.9603,1.0155,14.7129,5.8654,15.6094,15.6137,16.8723,,28.3496,,7.5183,41.0696,16.5,20.0267,,8.0073,7.8396,,19.4026
1/6/2000,,,,2.465,2.4853,69.6078,28.2453,15.367,6.7734,7.6604,2.625,3.6747,26.625,,15.1504,19.9627,10.3211,17.0786,10.3587,8.9159,1.8787,,42.607,4.5051,,18.6519,26.1205,31.9389,,34.3299,,15.6787,20.3865,2.7828,18.5778,7.829,2.0375,8.3684,13.1816,9.4421,13.1838,31.3824,,15.6061,13.8624,4.4531,22.892,8.5889,18.5967,10.0157,11.6667,1.0236,14.7393,5.8654,15.6808,15.6564,16.8358,,27.6904,,7.9321,42.3527,17.38,20.762,,7.68,7.8125,,19.6315
1/7/2000,,,,2.4974,2.5895,69.4028,29.0653,15.867,6.8637,7.8612,2.9275,3.6747,27.9622,,15.1306,20.5096,10.8118,17.8499,10.6784,8.8451,1.876,,42.8324,4.538,,19.1419,27.1318,31.4569,,36.169,,16.4126,21.6966,2.7828,18.8422,8.0046,2.0375,8.5392,13.2186,9.7936,13.668,32.0051,,15.9777,13.459,4.6223,24.9918,8.9324,18.5236,10.2088,12.0225,1.0324,14.9593,6.1781,16.6144,16.0352,17.1404,,28.373,,7.8764,41.3437,17.94,21.5849,,7.3812,7.5,,20.3807
1/10/2000,,,,2.5791,2.6179,69.1977,28.6586,15.3461,7.1689,7.9721,2.9692,3.6747,28.5995,,15.4398,20.937,10.7186,16.918,10.4039,8.9742,1.8278,,41.9307,4.453,,18.9717,27.121,32.8249,,36.359,,16.0714,22.1123,2.7051,19.4345,8.051,2.1326,8.5392,12.7192,9.9046,13.2895,31.8494,,15.7934,13.8624,4.8114,24.6898,8.6795,18.6432,10.2822,12.0225,1.0412,15.0957,6.2053,16.4241,15.7297,16.9881,,28.7162,,8.0624,41.7672,17.81,21.7974,,7.4713,7.5317,,20.3807
1/11/2000,,,,2.5052,2.5895,68.7877,28.206,15.105,7.0551,7.5191,2.8492,3.6747,26.9332,,15.4398,21.0243,11.0278,16.8836,10.4229,8.7597,1.8422,,41.1462,4.3845,,18.7165,27.1659,34.3772,,36.0954,,15.8937,21.8828,2.7429,18.1441,8.0217,2.0601,8.3274,12.2568,10.213,13.0113,31.289,,16.0698,13.9079,4.4531,24.0617,8.5889,19.4737,10.1586,11.7911,1.0364,14.9065,6.0648,16.3884,15.9619,16.7931,,28.4939,,8.1267,41.3437,17.81,21.2915,,7.2626,7.4456,,20.1171
1/12/2000,,,,2.5142,2.5007,68.1726,28.2453,15.367,7.1129,7.5496,2.8542,3.6897,26.1862,,15.1504,21.2265,10.537,17.1159,10.3952,8.3577,1.8066,,40.8035,4.4695,,18.1176,27.2555,35.5326,,36.4387,,15.6414,21.6135,2.7177,17.0548,7.8534,2.0013,8.5597,13.0645,10.2562,12.7998,31.3824,,15.9034,13.7843,4.4009,24.3925,8.5889,19.7661,10.1354,11.8832,1.0364,15.0165,6.092,15.7581,16.4567,17.4817,,27.9595,,7.9633,41.9665,17.81,21.7738,,6.8784,7.6132,,19.8813
1/13/2000,,,,2.4818,2.5374,66.9424,27.7993,15.5336,7.1798,7.6797,2.8858,3.739,28.3697,,15.2129,20.9967,9.9284,17.6349,10.4127,8.6035,2.0842,,42.3816,4.4366,,18.1176,27.5693,36.858,,36.7084,,15.2831,22.7141,2.7303,18.1812,7.8997,2.0905,9.3931,12.7932,9.9046,12.7664,31.3824,,15.9034,14.1486,4.5576,24.0905,8.5603,19.8524,10.1123,12.1793,1.0324,14.8798,6.1192,15.5737,16.646,17.5182,,26.8636,,8.1059,42.5458,18.56,22.0065,,6.9353,7.6721,,20.2558
1/14/2000,,,,2.4572,2.5895,65.6097,28.8619,15.4592,7.2249,7.4998,2.9217,3.7034,28.5003,,15.8312,20.8221,10.3849,17.4743,10.4127,9.2221,2.0252,,41.9848,4.3845,,18.2475,27.0762,39.431,,36.7084,,15.2831,22.4448,2.7303,18.4456,7.9144,2.1268,9.9909,12.6391,9.9848,12.8721,30.9186,,15.8291,13.9469,4.5701,23.7933,8.4553,20.1846,9.9192,11.9927,1.0364,14.8534,6.092,15.0861,16.5727,16.9881,,26.8636,,8.0068,43.0129,18.75,21.5208,,6.551,7.586,,20.1171
1/18/2000,,,,2.5791,2.5516,63.9695,29.5179,14.9607,7.1689,7.4291,2.9425,3.646,28.892,,15.5023,21.0243,10.2916,17.2592,10.6507,8.7222,2.0026,,39.8477,4.3845,,17.7108,26.5383,38.7222,,36.169,,15.1942,21.4672,2.7051,21.1532,7.7168,2.0887,9.6288,12.3308,9.7135,12.9389,30.2399,,15.4961,13.2574,4.6359,22.3838,8.3217,19.4737,9.7995,12.6298,1.0236,14.7431,6.0059,11.2983,16.7987,16.4153,,26.1811,,7.7148,42.7824,19,21.1633,,6.5226,7.586,,20.0963
1/19/2000,,,,2.5298,2.5966,64.072,31.243,14.772,7.3839,7.2589,3.0108,3.646,27.163,,15.2556,21.0519,10.3554,17.6893,10.55,8.818,2.1576,,39.9018,4.4886,,17.3484,26.6674,38.8994,,33.2571,,14.9075,21.404,2.6127,20.0955,7.746,2.0963,9.4785,12.7562,9.5593,13.0447,30.7629,,15.0116,13.0492,4.6025,22.9543,8.3217,19.8059,10.0157,12.9259,1.0195,14.7431,5.8925,11.7086,16.7254,16.8723,,24.6679,,7.5844,42.5084,20.75,20.4685,,6.6412,7.7581,,20.0339
1/20/2000,,,,2.5467,2.5516,60.2789,30.5018,14.1189,7.3044,7.0982,3.2758,3.4807,26.7712,,14.9859,20.5647,10.11,17.3309,10.4127,8.8326,2.1995,,38.3238,4.4695,,16.8596,26.1689,38.7222,,32.4172,,14.509,20.9285,2.7051,20.0321,7.5948,2.0832,9.9055,12.6761,9.3311,12.5939,29.6172,,15.0859,12.8476,4.4917,22.8009,8.1714,23.9585,9.8458,12.1942,1.0283,15.2369,5.8925,11.1496,16.6094,16.4519,,22.5736,,7.301,42.9008,20.13,20.0031,,6.6412,7.586,,19.9021
1/21/2000,,,,2.5376,2.6404,61.8166,29.9705,14.1938,7.1003,6.9071,3.25,3.5243,25.7265,,14.5353,20.3947,9.9873,17.2219,9.7921,8.8263,2.2068,,37.6475,4.4366,,16.8801,25.8443,38.3182,,31.4547,,13.8152,20.7622,2.5854,20.6244,7.3191,2.1384,9.8406,12.9473,9.4421,12.5549,29.558,,15.514,12.8085,4.4917,22.4126,8.2453,23.4203,9.869,12.351,1.0155,16.0922,5.8925,11.6669,16.3039,15.8791,,23.5486,,7.6052,41.8855,20.63,20.4483,,6.551,7.5317,,19.6523
1/24/2000,,,,2.4403,2.6628,60.2277,29.0653,13.5737,7.4399,6.6967,3.245,3.5094,25.6273,,14.7622,19.903,9.7125,16.6685,10.623,8.7472,2.0756,,36.9712,4.2146,,15.8751,24.7685,38.4103,,29.2723,,13.5286,20.3865,2.5476,20.0321,7.2898,2.1819,9.7142,12.0595,9.3311,11.0969,28.8762,,14.4914,12.3207,4.3152,21.2428,7.8731,23.4203,10.3787,11.6667,0.9857,15.9556,5.752,10.8879,16.0718,15.5379,,23.7436,,7.3775,41.107,21.19,20.2358,,6.4324,7.3867,,19.0904
1/25/2000,,,,2.4001,2.5303,59.3051,29.9705,13.0704,7.3152,6.5152,3.255,3.452,24.6818,,14.6372,19.903,10.3849,16.399,10.2667,8.741,2.1207,,36.2949,4.2639,,16.0871,24.8348,36.4611,,29.1559,,13.1702,19.8246,2.5203,19.0379,7.1825,2.1402,9.9499,11.8684,9.4853,10.9243,28.4497,,14.1941,12.2361,4.3612,20.6771,7.6202,23.7126,10.8111,11.9454,0.9985,15.3471,5.6659,11.8929,15.7297,15.3124,,23.4979,,7.1168,41.0323,20.31,19.1836,,5.9011,7.2735,,18.9794
1/26/2000,,,,2.465,2.4782,58.3825,30.2985,13.4628,7.3604,6.536,3,3.4382,24.9116,,15.0089,19.7054,10.3849,16.2011,10.2302,8.943,2.214,,38.2155,4.2639,,16.046,25.362,35.7098,,29.1988,,14.1191,20.054,2.7051,20.8253,7.2288,2.146,10.9302,12.3678,9.5963,10.9577,29.9846,,14.2328,11.5466,4.2828,21.1229,7.6083,23.7126,14.6954,12.0076,1.0026,15.7616,5.3849,12.7849,15.6564,14.9286,,23.4979,,7.268,40.5651,21.25,19.224,,5.5738,7.5,,19.1321
1/27/2000,,,,2.6025,2.4131,57.8185,29.5572,13.349,7.2141,6.3947,2.9583,3.4887,24.8437,,15.0681,19.3286,10.4781,15.9689,10.4317,8.943,2.2194,,36.7457,4.1954,,16.0665,25.4176,35.6176,,28.3528,,13.7264,19.8678,2.6064,22.6075,7.2581,2.2468,11.1659,11.9855,9.8676,11.4419,29.9659,,14.863,11.3839,4.3747,21.0366,7.8642,22.6762,15.6607,12.132,0.9904,15.2369,5.4393,13.7125,16.1879,15.3856,,23.6929,,6.9968,40.5651,20.31,18.6136,,5.4837,7.8396,,19.2361
1/28/2000,,,,2.6518,2.362,56.9984,29.2752,13.0314,7.4959,6.2051,3.015,3.3452,23.4438,,14.7195,18.8414,10.537,16.0578,10.2302,8.766,2.1139,,34.8881,4.2146,,16.152,24.0279,34.1149,,27.703,,13.4741,19.1196,2.6652,22.2108,7.2581,2.1116,10.5681,11.6403,9.6765,10.9243,28.7205,,14.8808,11.2213,4.1919,20.2264,7.8331,22.344,15.4445,12.0698,0.9735,15.2678,5.326,14.3072,16.1146,15.0809,,23.0104,,7.0629,40.4468,19.19,17.622,,5.3651,8.0117,,18.7297
1/31/2000,,,,2.8542,2.3466,57.1523,29.1899,12.7139,7.3496,6.1441,2.8333,3.3589,24.4676,,14.3708,18.5243,10.5076,15.7882,10.4317,8.7805,1.9715,,35.6727,4.1954,,16.111,24.0279,33.9803,,29.4256,,13.4913,19.4521,2.6526,22.7714,7.1971,2.1079,9.9055,11.406,9.8306,11.0969,29.1502,,14.9373,11.0587,4.3288,20.7346,8.0125,21.7593,14.9155,12.3037,1.0493,14.796,5.326,13.5638,16.42,15.3124,,23.2795,,6.9968,37.37,19.13,17.8547,,5.275,7.9257,,18.8615
2/1/2000,,,,2.5623,2.3098,59.1512,28.6979,12.9386,7.4507,5.9835,2.9167,3.3233,24.29,,14.0616,18.6714,10.2622,15.6649,10.4127,8.793,2.0364,,35.1136,4.1625,,16.5144,24.3865,33.2715,,29.1191,,13.2046,19.7215,2.6232,22.0469,7.3947,2.0869,10.7389,11.5231,9.6765,11.2694,29.3058,,14.9373,10.896,4.427,21.1565,8.058,22.2975,15.4445,12.3037,1.0364,14.7431,5.0449,13.0465,16.1512,15.3124,,23.4004,,7.0073,38.2295,19.75,18.1077,,5.275,7.9257,,18.7297
2/2/2000,,,,2.4169,2.3323,61.3554,29.2752,13.0135,7.6765,5.8726,3.0317,3.2441,25.2198,,14.0221,18.699,10.5076,15.3409,10.2667,8.7076,2.1558,,34.7709,4.1269,,16.2375,24.0387,33.6259,,29.5053,,13.3136,19.7215,2.6759,21.4176,7.5631,2.1344,10.5237,11.5231,9.8676,11.1303,28.7984,,14.863,10.7399,4.3486,20.6435,8.2063,23.1745,15.1549,12.0698,1.0493,15.0429,5.0721,13.3795,16.2673,15.806,,24.0595,,6.7361,36.28,19.19,18.1279,,5.4268,7.8713,,18.7436
2/3/2000,,,,2.3754,2.2504,59.4524,28.4946,12.6749,7.6765,6.0044,3.1467,3.2005,25.5823,,13.5682,18.699,10.6303,15.5215,10.1221,9.2158,2.1856,,35.6185,4.1461,,15.8102,24.9693,33.7818,,29.1191,,13.1329,20.0773,2.6485,21.6186,7.5484,2.1612,10.8653,11.4861,9.7936,10.7129,28.5462,,14.8451,10.5753,4.4395,20.4038,8.2374,23.2941,15.5912,12.0698,1.0581,15.7616,4.8999,13.1952,16.6094,15.9218,,24.0595,,6.8334,35.8939,19.25,17.8547,,5.4552,8.211,,18.7297
2/4/2000,,,,2.3599,2.2432,58.0124,28.8619,12.6749,7.7325,6.0333,3.1467,3.1798,25.9449,,13.4465,18.699,10.5665,14.8391,9.9281,9.347,2.2167,,35.339,4.2639,,15.5743,25.3835,34.1374,,29.0455,,13.3308,20.054,2.6359,21.1532,7.5484,2.241,10.9302,11.7944,9.9478,10.2955,27.7274,,15.3832,10.3712,4.3873,20.1066,8.2661,22.6762,15.4213,11.8682,1.0622,15.8982,5.2126,13.0822,16.4567,15.6171,,24.0829,,7.0073,35.1153,19.25,17.3286,,5.4837,8.0661,,18.806
2/7/2000,,,,2.3274,2.2717,56.0581,27.4254,12.3574,7.8571,5.9642,3.23,3.0006,23.8432,,13.588,18.7541,10.4143,14.3201,9.837,8.8263,2.2108,,35.339,4.2311,,15.2119,24.4762,34.1374,,27.5865,,12.9179,20.1371,2.5958,20.6931,7.5484,2.2392,10.8038,11.5601,9.9848,10.4346,27.2822,,14.8273,10.7004,4.4197,19.6272,8.7755,22.922,15.8808,11.5248,1.0622,15.8189,5.1582,12.8562,16.1146,15.1967,,23.8411,,6.8995,34.723,18.5,17.2645,,5.5738,7.8713,,18.48
2/8/2000,,,,2.3196,2.1458,54.2581,26.8941,12.2825,7.9817,5.9337,3.2183,2.8422,22.9238,,13.1768,18.4095,10.7824,14.3029,9.8547,8.7868,2.2108,,35.7899,4.1461,,14.6992,24.5766,34.1374,,27.7398,,12.723,19.8478,2.5958,21.8142,7.3654,2.2715,10.8892,11.332,9.9848,10.1898,27.3009,,14.6965,10.1275,4.498,19.6272,8.6105,23.8389,16.6762,11.4477,1.0825,15.6249,5.1265,12.8205,15.7664,15.1967,,23.9854,,6.7361,36.9838,17.69,17.2005,,5.5122,7.586,,18.5563
2/9/2000,,,,2.2703,2.109,53.178,25.674,11.7223,8.6482,5.8726,3.3333,2.8709,22.3616,,13.1571,18.097,10.5076,13.7638,9.6621,8.3307,2.1576,,35.2218,4.0584,,14.2719,24.0387,34.6708,,26.8202,,12.2557,19.7015,2.5832,21.7137,7.3044,2.2356,11.3572,11.332,9.8676,9.9505,27.2822,,14.3814,10.0814,4.4458,18.5485,8.6248,24.3372,17.6646,10.9649,1.0777,14.7167,4.986,12.6362,15.1983,14.8128,,23.8411,,6.7691,36.1243,17.06,17.0757,,5.6355,7.3867,,18.3621
2/10/2000,,,,2.1406,2.0864,53.8981,26.1677,11.4018,8.5236,5.8839,3.6767,2.6412,21.1479,,12.3347,18.0097,10.7186,13.3882,9.5343,7.7517,2.1207,,34.8881,3.7159,,14.4223,24.2861,35.6522,,26.5137,,11.5218,18.9534,2.5431,21.4176,7.1068,2.1953,11.2308,11.2888,9.7135,9.6332,26.7747,,14.0633,9.8773,4.4792,18.1266,8.5818,23.9186,17.3017,11.3095,1.0866,14.6065,4.705,12.4519,14.8501,14.5081,,23.767,,6.4423,35.5389,16.88,16.907,,5.9865,6.7934,,18.0499
2/11/2000,,,,2.3274,2.0864,55.6982,26.2533,10.7846,7.8679,5.6317,3.4683,2.4839,20.3913,,11.9039,17.665,10.8413,13.2993,9.1302,7.9141,2.0954,,33.4814,3.546,,14.1659,23.9831,36.6693,,25.9007,,11.2122,18.5178,2.5705,20.9575,6.9995,2.146,10.8243,10.7894,9.5223,9.5998,25.822,,13.9355,9.6337,4.428,17.0192,8.223,23.7126,16.9889,11.1068,1.1124,13.7776,4.5599,12.4102,14.5874,14.1303,,23.3536,,6.3884,34.3368,16.31,16.3168,,6.1146,6.567,,17.6684
2/14/2000,,,,2.3274,2.0567,59.4524,25.1803,11.5725,7.812,5.6831,3.5633,2.5114,20.9324,,12.8281,17.7523,10.7529,13.2993,9.3962,7.8558,2.118,,32.742,3.3925,,14.2069,24.096,37.5582,,26.1336,,11.8427,18.1853,2.5958,20.5926,6.9068,2.1707,10.9507,11.1347,9.4853,10.3678,25.8033,,13.8404,9.9629,4.5314,18.3088,8.5818,23.3406,16.7225,10.9492,1.0954,14.6065,4.7322,12.1129,14.508,14.3985,,23.2795,,6.6057,33.8697,15.75,16.9677,,5.9057,6.653,,17.9528
2/15/2000,,,,2.3274,2.0424,60.7896,25.3448,11.9829,7.541,5.773,3.5633,2.5264,21.4106,,13.3018,17.8948,10.7186,13.7294,9.5799,7.81,2.0702,,32.4084,3.3048,,14.1215,24.6555,36.271,,28.3896,,12.4186,19.4521,2.4587,20.4287,6.9531,2.2356,11.101,11.1779,9.5593,10.9243,27.7492,,13.4332,10.0024,4.5377,19.9867,8.5196,23.1745,16.9156,11.4647,1.0995,14.6594,4.9588,12.0416,14.8134,15.1175,,23.5486,,6.7465,34.2185,17.25,17.6861,,5.488,6.5942,,18.2649
2/16/2000,,,,2.295,2.0424,60.6867,24.522,11.7403,7.6765,5.9529,3.5983,2.5195,20.7223,,12.9301,17.8948,10.6303,14.1188,9.5608,7.9412,2.0193,,32.8592,3.2719,,14.2514,24.3256,35.9581,,27.6279,,12.2372,19.2227,2.4187,20.2595,6.9678,2.1707,10.9097,10.9436,9.9478,11.1303,27.4939,,13.7482,10.0419,4.7122,20.1066,8.6392,22.922,17.0121,11.6524,1.0954,14.7167,4.8727,11.8929,14.6485,14.9651,,23.377,,6.4979,34.8787,16.81,17.649,,5.4025,6.567,,18.2233
2/17/2000,,,,2.3274,2.065,63.3097,24.6865,11.5905,7.6097,5.7923,3.5417,2.5838,21.3107,,13.0946,17.8075,10.6303,14.2632,9.4696,7.6017,2.0224,,32.1288,3.2884,,14.7436,23.49,35.5171,,28.5882,,12.0385,19.1396,2.2943,20.9893,6.9678,2.1917,10.8038,11.0977,10.102,11.5143,27.9048,,13.7661,9.7522,4.7258,19.4162,8.4909,22.8821,16.8461,11.7775,1.1035,14.6065,5.2126,11.8156,14.6115,15.0078,,23.1313,,6.5848,36.1243,16.81,18.3261,,5.4595,7.192,,18.2996
2/18/2000,,,,2.295,2.0341,61.8182,23.6991,11.2909,7.3604,6.5457,3.5,2.5046,19.6399,,12.6637,17.4352,10.5039,14.4423,9.2492,7.2102,1.9914,,33.1929,3.2199,,14.3163,22.4356,33.8743,,27.277,,11.6988,18.7239,2.2943,19.8999,6.8311,2.1497,10.7594,10.7524,9.9848,11.0245,27.2604,,13.3767,9.7522,4.7058,19.747,8.5961,23.4602,16.3866,12.1529,1.0954,13.6409,4.9316,11.7086,13.9145,14.3558,,23.182,,6.5622,35.4641,16.38,17.7337,,5.3408,7.0199,,17.8973
2/22/2000,,,,2.3521,2.0793,59.6582,25.595,11.4767,7.4959,6.536,3.5633,2.5769,19.146,,13.1571,17.6926,10.4447,14.3354,9.3227,7.1206,1.9098,,32.4625,3.2884,,14.6992,23.2443,33.2484,,29.0868,,11.7333,19.246,2.3069,20.2277,7.0288,2.1746,10.4827,11.0977,10.139,10.5404,28.0605,,13.6561,9.9629,4.7584,19.8861,8.7588,24.6694,15.6375,12.7961,1.0954,13.6409,5.1265,12.4519,14.1489,14.8128,,23.2054,,6.7465,34.2558,16.06,18.1128,,5.3123,7.3052,,18.1886
