Date,A,ABBV,ABC,ABMD,ABT,AGN,ALGN,ALXN,AMGN,ANTM,BAX,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,CVS,DGX,DHR,DVA,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,NKTR,PFE,PKI,PRGO,REGN,RMD,SYK,TFX,TMO,UHS,UNH,VAR,VRTX,WAT,WCG,XRAY,ZBH,ZTS,XLV
6/21/2002,16.0679,,16.1344,6.749,9.9576,23.882,3.78,3.25,33.6186,73.5202,18.1922,26.1126,32.61,12.8515,15.535,34.432,2.0125,6.2991,30.9406,2.3542,23.4876,12.9975,35.522,11.7087,8.0333,6,3.4789,,3.7,9.4314,15.3632,6.72,3.0195,6.899,,5.6,33.4683,45.7162,32.7394,31.3584,32.5352,25.1929,38.99,13.0684,7.54,18.1805,8.9857,11.7402,13.66,6.2506,22.4404,43.3712,15.6407,23.2084,20.2076,18.0838,16.36,23.5,,17.391,31.6045,,20.7362
6/24/2002,16.202,,15.841,6.8,10.2581,23.3455,3.97,3.3725,34.724,72.316,18.1129,26.2868,34.46,12.8464,15.765,33.9123,1.945,6.4675,30.4216,2.335,23.1187,12.6584,34.9351,11.6633,8.0167,5.785,3.6953,,3.375,9.2255,14.4721,6.4925,2.95,6.63,,5.8,34.1818,44.7481,32.4814,30.569,32.3018,24.951,38.11,12.9491,7.99,18.3087,9.0674,11.4364,14.09,6.178,22.4404,43.6354,15.4096,22.5043,19.4347,17.7522,16.42,23.48,,16.8226,31.7074,,20.8959
6/25/2002,15.793,,15.6475,6.75,10.5033,22.7708,3.4,3.4725,33.7932,68.7125,17.7361,25.499,33.86,12.877,15.445,33.3222,1.8337,6.253,30.5096,2.3867,22.8236,12.5068,33.9976,11.5871,7.74,5.795,3.5871,,3.545,8.8765,13.8501,6.43,3.1,6.35,,5.5667,33.683,44.818,32.0889,29.683,31.3983,24.7241,38,12.634,7.94,17.94,8.9612,11.0433,13.27,6.1912,22.1258,42.352,15.6792,21.86,19.3764,17.2526,16,23.09,,16.418,31.6793,,20.569
6/26/2002,15.5582,,15.6047,7.15,10.4593,23.3743,3.6,3.465,33.9178,69.14,17.4862,26.0444,35.91,13.199,15.835,33.3763,1.8125,6.0448,30.3524,2.3125,23.0744,12.435,34.8984,11.5108,7.8833,5.6925,3.6485,,3.5075,8.9392,14.11,6.5,3.1,6.6,,5.64,34.1882,45.6463,32.5824,29.2094,30.9164,25.3693,37,12.732,8.17,18.6987,9.1082,10.9182,14.3,6.1142,22.3256,41.8235,15.3036,22.1729,19.6463,17.5488,15.9,24.2,,16.3798,31.5765,,20.9111
6/27/2002,16.249,,15.9083,7.19,10.79,23.6808,3.77,3.5975,34.483,69.7333,17.8868,26.2868,36.3,13.3931,15.425,34.1207,1.9,6.172,30.8211,2.4875,22.922,12.3632,34.2789,11.8395,7.8967,5.7175,3.6239,,3.62,9.0412,14.3421,6.5075,3.275,7.24,,5.6667,34.3587,46.0555,33.5468,30.7883,32.603,25.6466,37.4,13.1541,9.1,19.6336,9.1246,11.3292,14.43,6.4133,22.8486,42.05,15.0243,22.2512,19.8514,17.6638,16.25,25.34,,16.7849,33.2974,,21.4434
6/28/2002,15.86,,15.4845,8.479,10.3766,24.2077,4.041,3.7875,34.8071,67.8923,17.629,26.0974,35.45,13.1325,14.66,33.2596,1.9125,5.9637,30.6481,2.5817,23.1679,12.2076,35.0737,12.0483,7.9333,5.8,3.6686,,3.6175,8.7255,14.5092,6.4475,3.36,7.27,,5.6467,33.001,45.5565,31.6236,28.6831,32.2642,25.5256,36.87,13.3673,9.49,18.6987,9.0265,11.6151,14.51,6.4661,22.7508,43.1447,15.8911,22.5503,19.765,17.9291,16.28,26.7,,16.8032,33.3536,,21.048
7/1/2002,15.5113,,14.6267,7.52,10.2801,23.1252,3.5,3.615,31.8816,67.3251,16.9786,25.5899,32.6,13.1785,14.365,31.0336,1.675,5.571,30.2391,2.375,22.5776,12.0161,32.8523,11.6615,7.9167,5.45,3.3807,,3.35,8.6314,13.9615,6.3,3.11,6.18,,5.4467,31.8896,42.872,30.1433,28.0691,31.2025,24.5729,35.36,12.8769,7.74,18.111,8.3894,11.356,13.87,6.1252,21.994,42.5558,15.5829,21.8646,19.9378,17.0669,15.37,25,,16.4481,32.6427,,20.1659
7/2/2002,14.72,,14.3578,7,10.1368,21.5062,3.4,3.25,30.7097,65.3096,16.5978,23.4687,31.6,12.6113,14,29.4684,1.6462,5.3627,29.698,2.2225,21.5447,11.7289,30.5738,11.6125,7.79,5.2125,3.1152,,3.2075,8.4176,13.1817,6.2425,3.01,6.05,,5.2933,32.5905,40.2174,29.2238,26.9726,30.5041,23.6505,34,12.3866,7.5,17.5233,8.0381,10.7306,13.05,6.0042,20.9438,41.8386,15.034,21.2433,19.4844,16.3727,14.73,24.4,,16.0065,31.3613,,19.7097
7/3/2002,15.4241,,14.1846,7.35,10.225,20.0118,3.1,3.01,29.7789,67.648,16.3004,23.5142,33.45,12.7509,14.225,30.9524,1.6362,5.3378,30,2.25,20.5314,11.6969,31.923,11.3292,7.65,5.4875,3.2624,,3,8.3824,13.0054,6.2725,2.96,5.94,,5.2407,33.4367,42.0138,28.3098,27.5954,30.2704,23.832,34.5,12.5145,7.29,17.3631,7.7195,10.6502,12.15,5.9866,21.4796,40.2382,15.0243,21.6299,19.4736,16.5805,15.11,23.48,,15.8153,30.9778,,19.7401
7/5/2002,16.0612,,14.6593,7.661,10.327,19.4466,3.05,3.215,31.6406,69.4541,17.1491,24.3854,34.97,13.1799,14.675,32.0356,1.6875,5.6782,30.7141,2.2583,20.9298,11.7887,32.2001,11.8431,7.75,5.45,3.4465,,3.0125,8.7216,13.7202,6.5125,3,6.24,,5.4,34.4723,43.6604,29.2966,28.5515,31.1451,24.6284,34.91,13.0944,8.05,18.3728,8.3158,10.9003,13,6.2901,22.2321,42.3218,15.8815,22.3248,19.8363,16.7441,15.78,25.26,,16.4708,31.8945,,20.4017
7/8/2002,15.4241,,14.425,7.04,10.1974,18.1055,2.9,3.055,30.0947,69.6374,16.9548,24.0142,34.57,12.8025,14.255,31.5969,1.6625,5.5735,30.4499,2.2383,20.9052,11.7249,32.0371,11.6307,7.67,5.39,3.3974,,2.9075,8.7157,13.7202,6.28,2.825,5.83,,5.1067,33.8345,42.9718,29.2069,27.8761,30.5117,24.0991,34,12.7917,7.4,18.3835,7.9973,10.6234,12.59,6.1274,22.0663,41.6348,15.1977,21.7265,20.1558,16.7485,15.07,22.42,,16.1476,32.0441,,20.1507
7/9/2002,15.1894,,12.791,7.135,9.7592,18.7761,2.82,2.8825,29.0309,67.8835,16.3162,23.1809,32.81,12.3425,13.935,28.5314,1.605,5.2031,29.2261,2.2542,20.4478,11.3738,30.7124,11.4364,7.5,5.3375,3.3015,,2.6275,8.5588,12.5319,6.285,2.33,5.9,,5.2667,33.2283,40.417,28.0239,25.9814,29.7198,23.0607,33.72,12.4164,7.19,17.6836,7.8421,10.2034,12.45,5.9734,21.0671,40.2986,14.8606,21.1237,19.8449,16.0278,14.89,22.72,,16.0019,30.3886,,19.2306
7/10/2002,14.8139,,12.8297,6.633,9.343,18.6803,1.74,2.8275,27.0362,66.1472,15.6539,22.7188,30.15,11.9652,13.3,28.4448,1.4375,4.9937,28.2603,2.2833,19.764,11.0347,29.3469,11.2257,7.24,5.005,2.9623,,2.6175,8.4588,12.9033,6.2,2.25,5.5,,5.26,31.7633,39.0199,27.0146,26.2709,27.1483,21.9619,33.12,11.8536,6.81,16.5777,7.6378,10.0337,11.36,5.5908,19.983,39.4153,14.6873,19.9961,19.0526,14.9225,12.95,21.67,,15.3782,28.1532,,18.341
7/11/2002,15.793,,12.0208,6.2,8.7877,19.1688,1.7,2.785,28.5987,65.2223,15.8601,21.9612,33.93,11.4277,13.54,28.109,1.5088,4.8815,28.1565,2.2483,20.251,10.8033,29.0616,11.1858,7.1333,4.91,3.1855,,3.13,8.2725,12.6248,5.995,2.225,5.8,,5.3,32.1927,38.9001,27.8669,25.92,28.5208,22.3198,33.29,12.5785,6.82,17.4165,7.5235,10.3464,11.78,5.6303,20.1275,38.4112,15.217,20.5944,19.3548,15.3735,14.3,21.37,,15.3418,27.8819,,18.6908
7/12/2002,16.0076,,12.4283,6.5,9.2042,19.7915,2.02,3,28.5073,66.3304,16.2805,22.6733,36.26,11.7327,13.56,28.3256,1.5025,5.0573,28.0778,2.2458,20.7085,10.8951,29.3714,11.3474,7.0167,5.1925,3.2301,,3.17,8.3059,12.9961,6.1025,2.28,5.98,,5.1333,31.8896,39.0199,28.1809,26.3762,29.1693,22.9599,33.3,12.4122,6.86,17.2028,7.9237,10.3196,12.37,5.7623,20.8376,37.9734,15.1206,20.8383,19.8881,15.683,14.48,22.29,,15.5376,28.4992,,18.9341
7/15/2002,15.8064,,12.3672,6.38,9.579,19.5807,2.16,3.19,25.8228,65.2136,16.2449,22.3476,36.96,12.3529,13.3,28.1036,1.5962,4.8852,27.7789,2.225,20.4281,10.7435,28.5277,11.2584,6.9,5.0375,3.2848,,3.1475,8.0902,12.5784,6.705,2.095,5.82,,4.92,30.9424,38.1716,28.9378,26.1832,28.9431,23.0355,32.4,12.4079,7.2,15.3757,7.3519,10.4983,12.67,5.7249,20.068,37.3694,14.8991,20.4794,19.9356,15.3027,14.84,20.89,,15.4329,27.5826,,18.5919
7/16/2002,15.6186,,12.7991,6.4,9.3291,19.5041,2.2,3.4625,27.3188,64.5679,16.3202,22.1961,38.91,12.3942,13.495,28.4827,1.7625,4.8864,27.1592,2.1792,19.9362,10.4523,27.9204,11.0623,6.8867,5.255,3.5168,,3.16,8.2431,12.3463,7.24,2.22,6.69,,4.68,31.637,38.1716,29.3527,26.6393,28.4303,22.1837,32.14,12.4377,7.16,15.2528,7.1477,10.4983,13.49,5.7205,20.3996,37.5506,14.8317,20.4333,19.3764,16.2489,15.6,21.21,,15.2963,28.0035,,18.4626
7/17/2002,15.2363,,13.1414,6.18,9.6068,19.6095,2.28,3.4925,30.8344,66.6533,17.2165,22.9233,41.56,12.4718,13.465,29.7284,1.9312,5.0822,26.8446,2.24,20.8068,10.4523,28.6255,11.0314,6.9333,5.425,3.846,,2.8925,8.4275,12.9125,7.2,2.25,6.37,,5.2,32.3569,40.3671,28.5397,27.3323,29.6972,22.4307,27,12.7917,8.07,15.6321,7.1477,10.7484,14.04,5.7029,21.7474,37.3619,15.1303,21.1559,19.9701,16.8016,16.47,20.7,,15.7925,28.9014,,18.8657
7/18/2002,14.5724,,12.8949,6.28,9.182,19.5712,2.45,3.3275,28.1914,66.8365,12.6913,21.1734,40.73,11.6293,13,28.721,1.9187,5.1059,26.0487,2.1925,20.2559,10.4233,26.5223,10.9352,6.86,5.25,3.6708,,2.975,8.051,12.6897,7.1875,2.225,6.05,,4.6067,31.4033,37.7725,27.2164,26.3235,28.3172,21.1705,28.01,12.4377,7.8,14.9483,6.8101,10.5429,13.23,5.5556,21.2627,36.471,15.0725,20.8245,19.3656,15.6564,15.7,19.53,,15.0778,28.9014,,17.976
7/19/2002,13.9152,,12.4996,6.29,8.9238,19.1305,2.27,3.325,29.4714,65.6149,12.5921,18.9462,38.78,11.4742,12.35,28.5693,1.835,5.081,25.8473,2.145,19.9264,10.3154,25.6745,10.5702,6.75,5.0625,3.5436,,2.805,8.0275,12.467,6.9,2.05,5.82,,4.4267,26.4273,38.1716,26.9978,25.2183,27.2991,20.9185,26.82,12.4505,7.29,14.3285,6.3407,10.2034,13.3,5.4984,20.2423,34.7196,14.6391,20.148,19.0418,15.3602,15.75,18.88,,14.4768,28.7985,,17.2384
7/22/2002,13.4056,,11.7764,6.499,8.8849,18.3258,2.491,3.18,29.3218,61.8281,12.2749,19.5901,38.2,11.2675,12.2,27.2045,1.8487,4.9064,24.9759,1.92,19.3066,9.9955,24.2153,10.1925,6.4867,4.9475,3.4198,,2.6875,7.7353,11.4923,6.925,2.065,6.14,,4.2867,26.8567,34.5391,27.2949,24.8674,25.8663,20.1674,25.98,11.8792,7.3,13.8477,6.0525,10.1498,13.39,5.5754,20.0595,33.2776,14.0709,19.3058,17.7983,14.6572,15.83,17.97,,14.2356,27.9661,,17.0939
7/23/2002,13.2379,,12.0412,5.99,8.6072,17.8373,2.33,3.26,29.5877,61.6013,12.6437,19.4083,37.59,10.9057,11.65,26.5817,1.7375,4.7081,24.3624,1.8925,19.2082,9.7636,22.4178,10.0599,6.6333,4.6425,3.2412,,2.44,7.7451,11.4551,7.09,2.05,5.85,,3.846,27.8355,32.8825,27.2949,24.7096,25.444,19.6835,26.15,11.7214,7.01,13.9172,5.6408,9.9264,12.19,5.4742,19.3877,31.9565,13.9649,19.2828,18.0854,14.7014,15.6,19.23,,15.3509,27.4704,,16.7745
7/24/2002,12.7014,,12.6626,5.72,9.2875,18.0097,2.15,3.4575,30.8261,66.1036,13.7423,20.1204,39.99,10.6214,13.55,27.7569,1.8438,5.066,25.7655,2.0025,20.4625,10.3594,25.0957,10.7863,7,5.475,3.3919,,2.73,8.0863,12.3556,7.2875,2.245,6,,4.02,30.1214,37.8224,27.7267,26.1306,26.5676,21.473,26.71,11.9389,7.4,14.9002,6.176,10.1141,13.21,5.6743,19.3197,33.6174,14.9665,20.2493,19.1605,15.6122,16.65,20,,16.2933,29.2288,,17.8619
7/25/2002,11.2596,,13.0925,5.88,10.4453,18.0959,1.99,3.1375,34.857,63.8611,14.2341,20.431,40.56,10.8282,14.135,28.0656,1.8438,5.1009,25.5705,2.1025,21.2249,10.2714,21.6434,10.7591,7.02,5.8925,3.2412,,3.0925,8.0843,12.0121,7.335,2.18,5.71,,4.1333,30.7529,28.1422,29.0499,26.5691,27.9627,22.4105,25.77,12.3567,6.8,14.9963,6.0525,10.0069,13.69,5.8393,20.2891,34.5233,14.6006,20.2861,18.8345,16.2401,16.95,20.06,,16.7713,31.9973,,18.4702
7/26/2002,11.6083,,13.3268,6.05,10.7313,17.9809,2.04,3.125,36.0538,62.4302,14.5077,20.6052,39.5,10.7248,13.825,28.4339,1.8813,5.0859,26.0329,2.06,21.2987,10.3674,21.2562,10.7046,7.1633,5.88,3.1397,,3.0075,8.2902,12.0771,7.26,2.275,5.75,,4.3,31.3276,28.7909,30.1097,26.7796,28.0909,23.1868,26.95,12.6509,7.21,15.7389,5.5172,9.855,13.6,5.8063,20.5102,34.7498,15.1784,20.148,18.5085,16.9166,17.48,20.66,,16.7303,32.9981,,18.8809
7/29/2002,12.2856,,14.0542,5.86,11.0089,18.824,2.3,3.25,36.5857,62.3866,15.4279,20.9537,42.29,11.6448,14.75,30.9524,1.965,5.3727,27.1592,2.0833,22.6514,10.6232,23.1311,11.3601,7.44,5.975,3.2345,,3.1,8.6608,11.4923,7.25,2.5,5.95,,4.16,32.3695,30.9165,32.0441,28.9375,29.3277,24.4267,28.75,13.1967,7.69,16.4815,5.9701,9.8282,14.99,5.9712,21.4498,37.2939,16.1801,20.8613,18.8173,17.7964,18.5,22.23,,17.7501,33.6435,,19.7249
7/30/2002,12.4265,,14.1703,5.96,11.2172,19.667,2.5,3.5475,37.8074,57.5091,15.1661,21.59,44,11.7688,14.335,31.169,2.1237,5.4899,27.0176,1.95,21.2643,10.4873,23.1637,11.3492,7.32,6.0125,3.2903,,3.2225,8.498,11.2787,7.25,2.25,6.12,,4.66,32.1674,32.9324,32.6609,29.4813,29.7651,24.452,28.75,13.6231,7.38,16.6525,6.4395,10.2213,17.23,6.0724,21.2712,37.3543,16.1223,20.8015,18.4265,18.0485,19.75,22.7,,17.7364,34.0551,,19.8694
7/31/2002,12.6612,,13.6487,6.62,11.4976,20.1843,2.35,3.8775,37.9321,59.228,15.8284,22.0143,44.59,12.11,14.995,31.1961,2.1463,5.4114,28.3138,1.9792,21.5939,11.4349,24.6147,11.2675,7.8667,6.085,3.3997,,3.1975,8.4235,11.4273,7.3125,2.2255,6.19,,4.6667,33.4683,34.2297,32.7562,28.8761,30.4664,25.0014,28.45,13.832,7.5,17.2829,6.2748,10.3285,17.2,5.9624,21.5221,37.2486,16.3534,21.7588,18.9252,18.4818,19.74,22.71,,18.046,34.822,,20.4397
8/1/2002,11.9101,,13.2963,6.299,11.0811,19.4849,2.499,3.5275,36.0704,61.6885,15.1423,22.09,42.67,11.6861,14.095,30.3079,2.1525,5.3303,27.521,2.1408,21.3233,11.4549,24.627,10.917,7.65,6.125,3.3249,,2.75,8.2725,11.5387,7.3875,2.11,5.84,,4.6733,32.4705,32.7927,30.8386,27.9814,29.8631,24.1697,28.25,13.3886,7.35,16.8288,6.4231,10.4179,16.06,5.8063,21.2372,36.6598,16.363,21.8094,18.6165,18.1059,18.57,22.57,,17.8275,33.4658,,19.8694
8/2/2002,11.2931,,13.2433,6.25,11.1394,19.5233,2.18,3.4325,36.1618,61.2872,15.1661,22.2567,41.75,11.8412,13.95,29.3492,2.1525,5.1271,26.4104,2.0667,21.3282,11.075,23.8974,10.7064,7.5333,5.9925,3.2256,,2.4275,8.4627,11.2138,7.1025,2.045,5.85,,5.0133,32.9947,32.1839,30.2162,27.6305,29.3956,24.1243,27.71,13.8363,7,16.5083,6.4642,9.6048,15.27,5.7403,21.454,34.712,15.8237,21.0546,18.3704,17.7213,18.43,22.25,,17.618,34.2328,,19.7097
8/5/2002,10.5152,,12.7543,5.553,10.5091,18.3258,2.35,3.2375,35.0897,57.8581,14.1786,21.3022,40.35,11.3553,13.5,28.1794,2,5.0012,24.9979,1.9567,20.9052,10.5753,22.7846,10.0963,7.31,5.75,3.4432,,2.275,8.2255,10.5361,6.83,2.05,5.67,,4.9267,31.637,31.4355,29.0443,26.6919,28.4378,22.9549,25.9,13.2692,6.57,15.8939,6.0278,8.4612,14,5.7139,20.7355,34.025,15.2266,20.6957,17.7335,17.0669,17.12,20.72,,17.3904,33.8119,,18.8657
8/6/2002,10.9109,,12.9662,6,10.5702,18.2971,2.35,3.47,36.7602,60.0918,14.4324,21.7415,41.63,11.5931,13.53,30.1725,2.1375,5.1383,25.0577,2.125,20.7675,11.207,23.396,10.4177,7.41,6.005,3.4421,,2.2125,8.4157,11.1395,6.925,2.08,6.24,,5.3267,32.2558,32.5133,29.5153,27.3147,28.5359,23.6051,27.38,13.734,7.05,16.2678,6.0196,8.6667,15.6,5.8393,21.3818,35.3311,15.9682,20.7785,18.1998,17.509,18.25,21.6,,17.7228,34.6911,,19.3295
8/7/2002,11.3133,,13.2637,6.009,11.0672,20.0214,2.52,3.315,37.9986,60.4844,14.6703,21.9688,42.61,12.0169,13.925,31.3586,2.125,4.9737,24.7871,2.1108,21.1462,11.7467,23.8811,10.6919,7,6.1025,3.5481,,2.25,8.7745,11.1395,6.7975,2.015,5.58,,5.2933,33.1588,33.2218,31.1301,28.2006,30.0667,24.6737,27.8,14.0282,7,16.9196,6.0113,8.8096,15.3,5.9163,21.96,35.9954,15.7852,21.3768,18.4524,17.8937,18.38,22.08,,18.0005,35.5235,,19.9758
8/8/2002,11.5346,,13.8301,6.097,11.3143,20.5866,2.44,3.5375,39.9185,62.6309,15.1344,22.5142,44.85,12.172,14.7,33.2921,2.2975,4.8353,25.8347,2.3667,21.6824,11.7427,24.4354,10.9443,7.4,6.2675,3.8348,,2.33,9.4137,11.6501,6.855,2.0495,6.1,,5.3533,34.4597,34.1599,31.8534,29.5164,30.7756,25.3794,29.54,14.4674,7.33,17.7157,6.3654,8.8007,16.84,6.2352,22.7976,36.9466,16.4882,22.2972,19.0396,18.3491,19.53,23.96,,18.6241,36.9078,,20.721
8/9/2002,11.2127,,14.0807,5.51,11.1977,21.056,2.35,3.3825,39.6691,63.3638,15.0273,22.6506,45.87,12.3839,14.815,32.8101,2.3825,4.7368,26.2343,2.2917,21.1905,11.7587,23.6854,11.0314,7.39,6.3325,3.7946,,2.5,9.4255,11.8079,7.1,2.05,6.18,,5.3,34.4218,34.1898,32.0833,29.648,31.2205,25.7171,29.42,14.1817,7.89,17.3684,6.2337,8.9258,16.8,6.178,23.1972,37.007,16.3919,21.2525,19.0634,18.8443,19.3,24.21,,18.392,36.6927,,20.6906
8/12/2002,11.0383,,13.9095,5.93,11.3116,20.6632,2.45,3.4975,39.8769,63.7564,14.8329,22.7264,46.28,12.4201,14.505,33.6333,2.43,4.5535,26.0927,2.2267,20.9938,11.4949,23.8362,11.0224,7.4167,6.2,3.8649,,2.48,9.6196,11.9007,7.1025,2.025,6.38,,5.2133,34.466,33.631,32.5207,29.7181,30.7681,25.8331,29.88,14.1092,8.39,17.5554,5.1961,8.8543,17.29,6.1582,22.8699,36.8183,16.3534,20.7003,19.2685,19.145,20.25,23.8,,18.5468,36.4027,,20.721
8/13/2002,10.6561,,13.7527,5.61,10.9728,20.7111,2.37,3.1725,37.9321,62.8054,14.472,22.1506,43.89,11.774,13.825,33.1296,2.2813,4.7256,25.2181,2.155,20.4773,11.4709,23.1596,10.8535,7.4367,6.125,3.6652,,2.475,9.4804,11.4644,7.005,1.92,5.77,,5,33.7019,32.8326,31.5731,29.1217,29.8028,25.0417,29.31,13.7297,7.72,16.9784,4.7761,8.9883,16,6.1626,22.3384,35.618,15.8719,20.2032,18.7417,18.0264,19.51,23.21,,18.4466,34.3824,,20.2268
8/14/2002,10.7566,,14.1927,5.92,11.1089,20.8165,2.44,3.2375,39.5029,65.3096,14.0794,22.5748,45.76,12.203,13.955,34.4998,2.4075,4.9114,25.8599,2.1667,20.8462,11.9946,24.1745,11.0877,7.55,6.325,3.952,,2.46,9.7059,12.0214,7.39,2.185,6.428,,5.2,35.047,32.6829,32.836,29.9637,30.7907,25.7524,29.6,14.2201,7.85,17.7531,4.6938,8.89,17.54,7.3106,22.9762,36.0634,16.2956,21.05,19.4304,18.5039,20.9,24.02,,19.1704,33.8586,,20.7362
8/15/2002,10.7499,,14.1265,5.57,11.1894,20.9602,2.35,3.1825,39.7273,65.0042,14.0596,22.6506,45.84,11.712,13.76,34.5594,2.4712,4.7069,26.1997,2.25,21.1266,12.0586,24.2805,11.0423,7.62,6.2475,3.8817,,2.4375,9.9961,11.8914,7.6,2,6.27,,5.0067,35.3438,33.9303,32.6049,30.2006,31.296,25.4954,29.9,14.2925,7.75,18.0159,4.1915,8.9704,16.87,7.0951,22.8699,36.8108,16.3727,20.6635,19.0288,19.1892,22.36,24.5,,19.1886,34.4198,,20.8807
8/16/2002,10.703,,13.9614,5.91,11.0922,20.8548,2.44,3.1275,39.5029,64.9867,13.4845,22.4839,45.3,11.8774,14.18,35.2581,2.4162,4.6246,26.2846,2.2792,20.92,12.0626,24.4965,11.1894,7.5567,6.2625,3.8727,,2.535,10.1686,11.8357,7.6075,1.955,6.67,,5.2933,35.0627,34.6289,32.1933,30.5076,31.032,25.203,29.87,14.3309,7.5,17.7638,4.0185,8.8811,16.95,7.1259,22.8529,36.69,16.6134,20.8844,19.1303,19.3484,21.71,25.01,,18.9337,33.7838,,20.7134
8/19/2002,11.6955,,14.1041,5.78,11.1061,21.5446,2.38,3.0025,38.5804,65.0042,13.9366,23.1051,44.33,12.3115,14.09,35.6968,2.3537,4.7368,26.9862,2.3133,21.3479,12.5144,25.0101,11.5308,7.6867,6.3125,3.856,,2.5625,10.1059,11.975,7.5125,1.995,6.26,,5.3333,35.4304,34.2297,32.5767,30.683,31.5222,25.8381,30,14.3906,7.37,18.2733,4.5126,8.8454,16.18,7.2689,23.1165,37.8828,16.6423,21.2893,19.3764,18.9902,21.28,25.63,,19.4891,33.9054,,21.0024
8/20/2002,10.8639,,14.0633,5.63,10.8562,21.4679,2.34,3.11,38.7882,64.9169,13.8295,23.1733,43.71,12.2909,14.09,35.7022,2.3813,4.7281,26.7817,2.2825,21.5939,12.0386,24.6433,11.3801,7.66,6.3375,3.9096,,2.5,10.049,12.0214,7.505,1.655,6.53,,5.0133,34.7965,33.8306,32.1595,30.5251,31.9747,25.5256,29.8,14.058,7.44,18.0695,4.3561,9.0687,16.72,7.2579,23.1165,37.5732,16.5557,21.2525,19.2577,18.3933,22.02,25.88,,19.5255,33.7277,,20.7362
8/21/2002,11.434,,14.365,5.13,11.2283,21.8511,2.38,3.1875,39.6442,64.9954,14.2737,23.2642,45.13,12.7147,14.05,36.6933,2.4512,4.8428,27.2127,2.2717,22.2333,12.1665,24.684,11.4436,7.62,6.365,4.0267,,2.565,10.2941,12.0121,7.54,2,6.96,,5.2073,34.7902,32.3835,32.7684,29.9199,31.3789,26.1506,30.45,14.1859,7.61,18.3538,4.3809,9.4261,16.95,7.2887,23.4056,38.2829,16.912,21.3768,19.2728,18.6675,23.68,26.66,,19.3981,33.9896,,21.086
8/22/2002,11.4138,,14.9357,5.05,11.5892,22.742,2.45,3.135,40.3423,67.36,14.476,23.7869,46.77,13.2884,14.375,36.9316,2.6313,4.975,27.9205,2.2742,22.5038,12.4384,24.2112,11.5217,7.6,6.32,4.1327,,2.66,10.3725,12.6897,7.6475,1.9525,7.13,,4.9733,35.6205,32.623,35.0405,30.7005,31.6881,27.1184,30.65,14.3906,7.43,18.7292,5.1467,9.6495,17.11,7.3568,23.7712,38.6981,17.1432,21.6299,19.8579,19.0079,23,26.64,,18.8927,34.7378,,21.7476
8/23/2002,10.7432,,14.4689,5.18,11.2533,22.4163,2.41,3.05,39.2868,65.5888,14.1984,23.5066,43.27,13.1437,14.66,35.518,2.5375,4.9687,27.3951,2.2492,22.553,12.4824,23.8036,11.1822,7.56,6.2775,4.0758,,2.6125,10.1706,12.5598,7.29,1.875,6.62,,5.34,34.7458,31.685,33.5859,30.4462,31.4242,26.4934,29.78,14.284,7.31,18.5254,4.8091,9.1759,16.5,7.2579,23.5969,37.9102,16.8542,21.4274,19.4822,19.0787,22.41,26,,18.3829,34.5601,,21.1849
8/26/2002,10.8639,,14.7298,5.6,11.4337,22.9336,2.55,3.085,38.9294,66.5224,14.6902,23.749,42.08,13.4435,14.625,36.3846,2.4675,5.0186,27.7852,2.2842,22.9957,12.3465,23.93,11.2693,7.5567,6.2625,4.0435,,2.705,10.1686,12.6897,7.5675,2.015,6.95,,5.54,35.3099,32.3536,33.631,30.5514,31.9897,26.5488,30.45,14.1902,7.43,18.5308,4.8173,9.4082,16.63,7.3964,24.0221,38.1829,16.729,21.6713,19.5103,19.2953,22.38,26.38,,18.6105,34.8501,,21.4206
8/27/2002,10.2671,,14.5525,5.15,11.3171,22.3014,2.84,3,37.5747,66.217,14.94,23.2945,41.3,13.0713,14.645,36.0163,2.2975,4.8628,27.1497,2.1433,22.3809,12.2505,23.339,11.2112,7.3167,6.215,3.7043,,2.535,9.998,12.3741,7.23,1.97,6.301,,4.9667,34.7015,31.4854,32.977,29.7795,31.6655,26.0397,30.74,13.8534,6.76,17.8281,4.6032,9.1223,15.8,7.2469,23.5884,37.7814,17.0372,21.3492,19.0526,18.663,21.23,25.48,,18.5741,34.4198,,20.8123
8/28/2002,9.9586,,14.6361,5.3,11.0617,21.8032,2.81,2.915,37.5498,63.6081,14.8092,23.0369,41.41,12.9524,14.47,35.0956,2.1987,4.6321,26.8226,2.1983,22.676,12.0106,22.5115,11.0369,7.34,6.195,3.6396,,2.5425,9.6961,11.9193,7.135,1.95,6.07,,4.8333,34.4543,31.5752,32.7007,29.3234,31.0471,25.5256,29.76,13.653,6.66,17.7584,4.4303,9.024,15.05,7.0973,23.5034,36.9102,16.8446,20.8751,18.6856,18.694,20.6,25.03,,18.392,33.6342,,20.645
